time,pitch
0.0,10.0
0.06,9.982946670741736
0.12,9.931827437263024
0.18,9.853755354705187
0.24,9.764794940702926
0.3,9.682389218552022
0.36,9.621645988896669
0.42,9.592878422476064
0.48,9.599489494750477
0.54,9.636926430496404
0.6,9.69368781041404
0.6599999999999999,9.754628199944952
0.72,9.805675692876152
0.78,9.838211838725508
0.84,9.851454404695954
0.8999999999999999,9.85214393937507
0.96,9.851958549095245
1.02,9.863690187265064
1.08,9.89736120913944
1.14,9.957444935788581
1.2,10.04202473163792
1.26,10.143933270329176
1.3199999999999998,10.253064334392729
1.38,10.358769670275064
1.44,10.451670885583853
1.5,10.52485576318067
1.56,10.574769272575116
1.6199999999999999,10.602010856539083
1.68,10.611885059933332
1.74,10.614228074078206
1.7999999999999998,10.622046415913093
1.8599999999999999,10.64892086545679
1.92,10.705711686026216
1.98,10.797513144154328
2.04,10.921870507554305
2.1,11.068988070430306
2.16,11.224044528825189
2.2199999999999998,11.370950237260832
2.28,11.496307189998914
2.34,11.592333040386004
2.4,11.658093857528062
2.46,11.69913358248397
2.52,11.726026669782417
2.58,11.75238525165717
2.6399999999999997,11.792620369868644
2.6999999999999997,11.859570544984729
2.76,11.962132920458023
2.82,12.1032289239947
2.88,12.278633543258753
2.94,12.47719544249682
3.0,12.682692563823386
3.06,12.87709064868818
3.12,13.044470560292094
3.1799999999999997,13.1745940261981
3.2399999999999998,13.265148478237139
3.3,13.322133918053233
3.36,13.358425285039294
3.42,13.39098235630047
3.48,13.43736471646375
3.54,13.512206771235677
3.5999999999999996,13.624247145629264
3.6599999999999997,13.77444461166812
3.7199999999999998,13.955592891672865
3.78,14.153601264064656
3.84,14.350251404112019
3.9,14.526860219057557
3.96,14.668026909020199
4.02,14.764643998670085
4.08,14.8156028209728
4.14,14.827975295522194
4.2,14.81573273295084
4.26,14.797212716266728
4.32,14.791657875649783
4.38,14.815324383633428
4.4399999999999995,14.877882401431842
4.5,14.979990117066674
4.56,15.11281924495144
4.62,15.259867869731574
4.68,15.400712618350386
4.74,15.515691178159537
4.8,15.590218068196428
4.859999999999999,15.617666519426027
4.92,15.600334737237139
4.9799999999999995,15.548617481005888
5.04,15.478836026736253
5.1,15.410206855193847
5.16,15.361347817608303
5.22,15.34673799153595
5.279999999999999,15.373698903521436
5.34,15.440606518263348
5.3999999999999995,15.536967562781697
5.46,15.64557926180041
5.52,15.746351048335287
5.58,15.820797579083107
5.64,15.856016328553487
5.7,15.847234950949105
5.76,15.79853724168725
5.819999999999999,15.721853137122443
5.88,15.634563685194337
5.9399999999999995,15.556155702886596
6.0,15.504416482472474
6.06,15.49177889651364
6.12,15.52256317557795
6.18,15.591858510858696
6.24,15.68650131962577
6.3,15.7880411985052
6.359999999999999,15.87695029988298
6.42,15.936924606443585
6.4799999999999995,15.958166780634771
6.54,15.939004728315645
6.6,15.88579284708016
6.66,15.81142147627322
6.72,15.732830764158527
6.779999999999999,15.667870277154833
6.84,15.631863120168997
6.8999999999999995,15.63438667924211
6.96,15.676964864636556
7.02,15.752379617776104
7.08,15.846006984685573
7.14,15.939000669998025
7.199999999999999,16.012525031047048
7.26,16.051894441987024
7.319999999999999,16.049580159094734
7.38,16.006504062105666
7.4399999999999995,15.931568333606808
7.5,15.839726349983614
7.56,15.74903147937494
7.62,15.677128143968819
7.68,15.637706122310805
7.739999999999999,15.637549964837637
7.8,15.67487764136757
7.859999999999999,15.739517461714332
7.92,15.81505217871001
7.9799999999999995,15.882475809419489
8.04,15.924416612814683
8.1,15.928825687458637
8.16,15.891291162947189
8.219999999999999,15.815645221981695
8.28,15.712991182816461
8.34,15.599505246216632
8.4,15.493402815941232
8.459999999999999,15.411470113586178
8.52,15.365664788301471
8.58,15.360447025944008
8.64,15.391553984370155
8.7,15.446716411697812
8.76,15.50831501385426
8.82,15.55735861943106
8.879999999999999,15.577729438047703
8.94,15.559607120016675
9.0,15.501340970652006
9.06,15.409558041003748
9.12,15.297705166462311
9.18,15.183414234940484
9.24,15.085128311954026
9.299999999999999,15.018471287562056
9.36,14.992962025305017
9.42,15.009781639787787
9.48,15.061243870647475
9.54,15.132288855889598
9.6,15.203758617756476
9.66,15.25664502373082
9.719999999999999,15.276202480947802
9.78,15.25493582710134
9.84,15.193916325300023
9.9,15.102377348088465
9.959999999999999,14.995862107529419
10.02,14.893303817587936
10.08,14.797989699582534
10.139999999999999,14.708575186236395
10.2,14.637445112580314
10.26,14.595138841918107
10.32,14.58299004772824
10.379999999999999,14.591635950921782
10.44,14.603607912090267
10.5,14.613944825713551
10.559999999999999,14.620621905547415
10.62,14.607305321949585
10.68,14.544103511470736
10.74,14.410178814680425
10.799999999999999,14.217070075310115
10.86,13.99295430901095
10.92,13.771617423856314
10.98,13.58431561666318
11.04,13.453539834592183
11.1,13.38867066590188
11.16,13.384118037454718
11.219999999999999,13.420542583073768
11.28,13.469134649485634
11.34,13.498016038468439
11.4,13.479160755987259
11.459999999999999,13.394175090322062
11.52,13.237808801833248
11.58,13.018823160287358
11.639999999999999,12.758403979601582
11.7,12.486520538260493
11.76,12.236654578833214
11.82,12.039433883968865
11.879999999999999,11.916073059356188
11.94,11.873028567204736
12.0,11.89951381661575
12.059999999999999,11.969084141361467
12.12,12.045317607438365
12.18,12.0901427673029
12.24,12.072387312921036
12.299999999999999,11.974227793534954
12.36,11.794280151304683
12.42,11.54734499115436
12.48,11.261545857817366
12.54,10.973596851221618
12.6,10.722644061542056
12.66,10.543087670803196
12.719999999999999,10.457248783566465
12.78,10.469469392698127
12.84,10.563623346002368
12.9,10.705480829370591
12.959999999999999,10.849873959783604
13.02,10.950835569534627
13.08,10.97178602360979
13.139999999999999,10.893029705889196
13.2,10.715119274346858
13.26,10.458180834801574
13.32,10.158166946305958
13.379999999999999,9.860963228254278
13.44,9.614819843911214
13.5,9.46148629225045
13.559999999999999,9.427094194338801
13.62,9.514874641580079
13.68,9.702347486355402
