time,x_t,phi_shaft,q_b0_m0,q_b0_m1,q_b0_m2,q_b1_m0,q_b1_m1,q_b1_m2,q_b2_m0,q_b2_m1,q_b2_m2
31.02,0.4159227048289131,22.373303584700384,5.689104828111417,1.1886654805794679,-0.3187661898583544,1.6283735848339627,-1.4905044477906917,1.9088643517843946,4.435949968329345,0.45470587972434895,1.2479062645302856
31.08,0.40757185079441466,22.417757060016058,5.492211148467539,1.4081949747145093,-0.5618596478013121,2.465796413415687,-3.47467428112076,1.2570114294350438,3.8761404909310575,2.1213267128675777,0.8694713020035767
31.14,0.39675453911965874,22.462211470106418,5.373720417605323,1.4848116166370668,-0.5680296404473847,3.277042482500697,-4.958830750098829,0.0659480395539206,3.234147964885024,3.4441744836955372,0.16338208027145093
31.2,0.3872764351888314,22.50663947308068,5.338352512370665,1.411844704990046,-0.3214308119405475,3.9960699003377247,-5.751302425767438,-1.0409194075350139,2.5908120785736988,4.267556165113721,-0.5329405618964724
31.259999999999998,0.38212329594859346,22.551029162619507,5.374076363589846,1.198423698393618,0.06710092112970621,4.5785552168326396,-5.750371688396502,-1.515136404823639,2.0329315554073095,4.490707051466573,-0.8984753911801507
31.32,0.38207613629982173,22.595387765255712,5.458780131932429,0.8707134697518827,0.4070226418094772,4.969492533208316,-4.9601884181446065,-1.1644635129881,1.658433511938187,4.0791282857179265,-0.7529959205230596
31.38,0.385543325334078,22.63973726819081,5.57150177637944,0.4698604858555415,0.5238025059996111,5.107976810991656,-3.4890159610828775,-0.19326736998395685,1.5709738816930439,3.070419069959703,-0.12463835091752769
31.439999999999998,0.389355331300995,22.68410480866973,5.702599446637552,0.04673069021311013,0.352467412154865,4.957714394348026,-1.531790795879123,0.9381043591984976,1.8189659695854763,1.5738388740672618,0.7009185886060546
31.5,0.390232147383085,22.72850882018929,5.851953827970043,-0.3433933826857571,-0.029758748115794213,4.523832006360364,0.6560063373204863,1.733683757373478,2.3467423252640347,-0.23104110717355392,1.2619295490873839
31.56,0.3864733300551366,22.772948941432087,6.018312577364433,-0.6464303450140538,-0.44225673977591845,3.8441896112258642,2.7929476341635846,1.8671474731822346,3.0425326400639383,-2.1114025036781836,1.2048551585193268
31.619999999999997,0.37889694195480544,22.81740687159613,6.1887698877591415,-0.8170274689492354,-0.6883882085105549,2.983369476456197,4.612450616613302,1.314103122665644,3.796382392811138,-3.8184375791211966,0.5126138605489062
31.68,0.3704753838735959,22.86185663353813,6.334293587267556,-0.8264642960746424,-0.6509263413984328,2.0301064404190283,5.896019748459715,0.3544000923591111,4.526736810250711,-5.126539000808553,-0.4780254912769918
31.74,0.36484792030756996,22.90627947867812,6.415597224452742,-0.6681154937993511,-0.34732015456850307,1.0866138880986087,6.489009171382327,-0.5667986902172598,5.1868199691749775,-5.863359079945301,-1.2627101120783473
31.799999999999997,0.3644952107578503,22.950673870999328,6.397030783452561,-0.35870393814214696,0.08118100352649152,0.26595365667207993,6.3123440628270675,-1.03130082868038,5.736503490225759,-5.9320751803886465,-1.4694142591420105
31.86,0.3696094002737782,22.995055351740632,6.261107148263893,0.06416004980523286,0.4394245494506385,-0.30095491120258944,5.3759215006835355,-0.8075839363936458,6.121327010599698,-5.3242137303353365,-1.044374854662563
31.919999999999998,0.37811380662952726,23.039451393578886,6.01619114081299,0.54710941322151,0.5707702623651074,-0.4709770593311283,3.777978773238355,0.06729692193190533,6.2888705160914595,-4.11928756773732,-0.22972596669632014
31.98,0.38648162735697666,23.083892547541694,5.695534299030147,1.0291663900291217,0.427844408676735,-0.17997935432759044,1.6951028849994518,1.2159867368701,6.218651420774284,-2.4734646144915877,0.587024253994298
32.04,0.3911564182536966,23.128395636771216,5.349297312479406,1.4523850697890779,0.09294158545550293,0.47301928884259065,-0.6226868124172995,2.00185141306254,5.92584683208181,-0.5978432936066215,1.045515766019787
32.1,0.39037536850379,23.172952436347014,5.030326078586118,1.7700542408944502,-0.2604413140826612,1.3067436055646615,-2.8756310551344635,1.9297582465172094,5.448748939370853,1.2717534492555338,0.9582184953318501
32.16,0.38521131050335433,23.217537491727946,4.779308056506613,1.948977510667459,-0.44923734363709616,2.1648871659507303,-4.768274503689935,0.9916447899108397,4.8449180051007605,2.9077024830221285,0.39022383865369714
32.22,0.3790316170084633,23.262122524985465,4.617411033307268,1.9696411907327929,-0.3665311922629988,2.9542666642219495,-6.057603250573585,-0.3284705676682187,4.187883718306744,4.11768316702487,-0.3773386101636383
32.28,0.375706549672782,23.306687449242734,4.5464970834671234,1.8279016154943455,-0.03498843082084033,3.635437715520128,-6.579607660715005,-1.3434814334218583,3.55957761794729,4.760156039334847,-0.9851868216127785
32.339999999999996,0.3775918614024113,23.35122786126575,4.552611576745029,1.5375805827998539,0.39501773643190646,4.171965992806964,-6.2696172232102185,-1.566702451723194,3.0504074332469684,4.75596922713842,-1.150846934370463
32.4,0.3844609181698744,23.39575513764709,4.612919121906229,1.1316320552322334,0.7118010827746291,4.5057085991654935,-5.173572807184992,-0.9430272010211334,2.7660450996319184,4.09938452969392,-0.7707236736510881
32.46,0.39375381145606925,23.44029009489247,4.707681706668085,0.6589956121176478,0.7514303283781185,4.581057746233897,-3.4395575438523784,0.19227138760485152,2.7992985814591296,2.8601483945749506,0.01516702381678453
32.519999999999996,0.4017975421212891,23.48485212033241,4.828777166592134,0.17831453862323365,0.4873108098500547,4.378694394728064,-1.2957543916162746,1.315391556364982,3.161285479195203,1.1817771471884309,0.8171707400504309
32.58,0.4055435534349639,23.529446144813146,4.974930557030818,-0.2482838645487713,0.043705573973164435,3.9177957532353354,0.9796184802898161,1.941231707579809,3.7672231014221365,-0.7236406067322074,1.1739863031594142
32.64,0.4041175996409655,23.574058372479413,5.139535900968741,-0.562596427204286,-0.36683119617975996,3.2431793229545183,3.095942269211763,1.8168324674539713,4.497833456354911,-2.6027700947750216,0.8431241239852696
32.699999999999996,0.39933211479048547,23.61866241179271,5.30088264200319,-0.7194287878492703,-0.5471964148946197,2.425627599427366,4.791796573103442,1.028971897771064,5.249291777367319,-4.203764343943315,-0.03777434222189772
32.76,0.394801801449408,23.6632314501954,5.421127715589599,-0.6946280768556381,-0.4110506250253662,1.55895808908838,5.864984671164461,-0.04367565995829271,5.952672425075304,-5.312654218587791,-1.0206824075394814
32.82,0.3940910783891357,23.707753444363483,5.45640025692097,-0.48958899900825553,-0.022204127969615853,0.7489311682450227,6.184490857405092,-0.9120588957633967,6.566525839423622,-5.780951121362727,-1.6109823306963134
32.879999999999995,0.3989798484233778,23.75223838883483,5.372785949707595,-0.13105160063725368,0.4393062390781014,0.11331201747442049,5.702053948367119,-1.1811968927296341,7.0457939484772405,-5.545803430035029,-1.5455797298782161
32.94,0.40873255913192874,23.796714335625644,5.16016743904088,0.3328734789855162,0.765639937634225,-0.20972900145312992,4.462468710379924,-0.6913345824143832,7.332439253636457,-4.637361933986123,-0.8983824559168393
33.0,0.42041460516631285,23.841219541436423,4.837519199940636,0.8395702457985441,0.8180652964548569,-0.11030002787907733,2.5982526670727526,0.37428239822120063,7.381585762863332,-3.1727658660298492,-0.0009569124621921915
33.06,0.43006904038414745,23.885787865125366,4.448789518543689,1.322411965207182,0.5887612975973106,0.39667348867418173,0.3227418865147858,1.474233023137589,7.185585866689412,-1.3398332773769386,0.7347558521849534
33.12,0.4345436644009797,23.930429219368204,4.051543291391077,1.722371579423678,0.20348715194989558,1.1698920661240688,-2.0776245460678053,1.9717111393987996,6.769709972714442,0.6295695635316867,0.9941452962351182
33.18,0.4331158954242245,23.975127036234934,3.70066253607165,1.9941463497500052,-0.13854217431651333,2.0377290237765835,-4.2849534557371545,1.5382929974755346,6.180616126666465,2.4925953997861976,0.685908407807454
33.24,0.42791794653388826,24.01985264217624,3.434771236959687,2.10672192968453,-0.25866875160553454,2.8750337990188295,-6.010653227258619,0.3736364394580134,5.483981539877398,4.0279344840755735,-0.021417622829612782
33.3,0.4228106173795726,24.06457847803844,3.272302623560574,2.044065930248875,-0.08138581597995187,3.6242449786623245,-7.033811037781439,-0.9087214397986156,4.758771669184107,5.058392833676365,-0.7858225239621829
33.36,0.4212929155467829,24.109287987533815,3.2127760630375013,1.8076202323710453,0.32449563490330613,4.261039603655193,-7.223281552695754,-1.6564124405352625,4.091184377988135,5.46340742902537,-1.2523887269223737
33.42,0.4247225077633725,24.153980670512997,3.2388220952642426,1.419274583643696,0.7662337495730224,4.745431308435898,-6.556899580333248,-1.5380062828188668,3.5799967121949243,5.192024122878596,-1.195955721197586
33.48,0.43179196946009785,24.19866896622727,3.3246664625717925,0.921688504152265,1.0180483993612373,5.018908668034413,-5.125638055839917,-0.6660604785929507,3.340371188004788,4.271544505917308,-0.597734977570346
33.54,0.43923483448166817,24.243370743334445,3.45092563701975,0.37315549987451563,0.943859788468205,5.038067536988556,-3.118069982768539,0.5197710798808413,3.451448673014177,2.805711367144902,0.29789973514588935
33.6,0.44333914207360453,24.28809839686799,3.610355932035636,-0.15997224460484932,0.5719515839764665,4.7982056660430175,-0.7945678506434358,1.4824200578470788,3.8867495463121005,0.9710830389908122,1.024161108677971
33.66,0.44178381967504576,24.332848069992295,3.798721620415458,-0.6104809010703968,0.0785128044455552,4.326893112373259,1.5465350982662722,1.8100720414668103,4.537793199231727,-0.9950289902494486,1.1533662457641076
33.72,0.4348795830130581,24.37759932641138,4.001885875840448,-0.9190861914527461,-0.30087729742249253,3.6740656076915235,3.6102792296079063,1.3801590494689764,5.280936592316751,-2.829346358512476,0.5723675465476713
33.78,0.4255146075064921,24.422323993764945,4.188384440461671,-1.044199929541696,-0.3863988627769006,2.915003707406282,5.1461693755116045,0.41126270500490186,6.018269228100756,-4.285959457124628,-0.4358402688658244
33.839999999999996,0.4177585531037274,24.466999613785728,4.312760216769102,-0.9692957250149129,-0.14008797356364194,2.1460665067220286,5.973138776681073,-0.6440490106515311,6.689772138890007,-5.1697016938040505,-1.3465642882011812
33.9,0.4148227108527895,24.511623189575722,4.3295537726521145,-0.7058660722343374,0.3192428114592711,1.475982862408622,5.989402781703095,-1.3071351228182568,7.249402539868046,-5.361427634680277,-1.7103181706231685
33.96,0.4175964931070675,24.556214606714097,4.210732554161463,-0.2917129397136234,0.7776084250269958,1.029388974957085,5.183798361323834,-1.2646930744628084,7.6398433095397165,-4.83481598359498,-1.3876680235611358
34.019999999999996,0.4243997990325109,24.600810462066768,3.957332992685169,0.21433599180767973,1.0296853145385811,0.9453702694760968,3.6395345914311954,-0.4812583635659955,7.8006096775549345,-3.6582140145818345,-0.570558223940417
34.08,0.43167200273036466,24.645452381806038,3.6006543500731882,0.7414681139372796,0.9719477543397461,1.2905208768260223,1.5282262107705031,0.7001969982086381,7.6986299887177845,-1.9834059460120403,0.34991575968717514
34.14,0.435441358692005,24.690167028088318,3.194892374226545,1.2195549056137007,0.6477322670868375,1.9733031739313305,-0.8924907296397577,1.6198004629869203,7.340690132655241,-0.02411457349467508,0.9684588301956918
34.199999999999996,0.4333432538693107,24.73495251223598,2.802669915839771,1.5898474078481128,0.2263254012438667,2.8183485418557703,-3.3031059573287918,1.7059599464893307,6.762289572768974,1.974377926901824,1.033014515686036
34.26,0.42594236748878583,24.77978635299655,2.477594868735057,1.8085557389477034,-0.07817003849176837,3.674986239630664,-5.381945865974241,0.8630325339382751,6.020381009030368,3.7696842006320046,0.5485089855590856
34.32,0.41643592793104534,24.824640906192972,2.2540493634554215,1.847064872719856,-0.10660582144095485,4.460194124567073,-6.858949849582979,-0.47104404874039807,5.1894528034153495,5.151602615507529,-0.2342479864754168
34.379999999999995,0.40892061058671325,24.869494425640614,2.1462700063924682,1.6937337290844152,0.17058152195108292,5.149089084459997,-7.543305850640661,-1.5914509938967834,4.353538282253047,5.959355379999542,-0.9445599161951252
34.44,0.40620403299633273,24.914338867834918,2.14913368820083,1.357274094840667,0.6293889659273256,5.718779404005589,-7.345090325432273,-1.951053306275034,3.6065053795520265,6.095080041433644,-1.2535261394673665
34.5,0.4084562720797527,24.959180537929225,2.239459262162345,0.8699521463953204,1.0376874617216432,6.11570120662842,-6.290804888486752,-1.432719064356811,3.0606380398966433,5.538292181464453,-0.9979117765262661
34.56,0.4133386619367616,25.00403401741874,2.3883589904452154,0.2859796955894309,1.1734621646600694,6.279641015260549,-4.51825859908522,-0.33548386018351445,2.842627091377358,4.3496482996549695,-0.23485643861551744
34.62,0.41716002793175105,25.048914567486868,2.5790702413308866,-0.3263813987184228,0.9534057244219813,6.183920615548904,-2.2557784260430673,0.8219698493955464,3.020796347281663,2.664912739659212,0.7144411551032228
34.68,0.4165046512035765,25.093827178072722,2.806804312265655,-0.893307680618739,0.47590991130407817,5.841597984461428,0.2074855855160617,1.5322405627994502,3.5344129305744914,0.6896386008859563,1.3391886299358406
34.74,0.40997596369849215,25.138757697506534,3.0640955017716114,-1.3433733124209768,-0.034587969191338386,5.2901857980755,2.560346326536879,1.4992354241879107,4.246682570870926,-1.3189663394540827,1.2541014030897688
34.8,0.3990713247599768,25.183676096584644,3.328543374281529,-1.6176712787728276,-0.338697764227251,4.589308710284841,4.514061704315,0.7621867693462331,5.02147206995686,-3.092470068725787,0.4630734245936042
34.86,0.38755673702686977,25.228549760284736,3.559218207516341,-1.6800515014755288,-0.2982414464030565,3.822046912857049,5.838291075246444,-0.32619421849032637,5.758939919685165,-4.3942456199968625,-0.6318516298607373
34.92,0.37964741409748576,25.27335988047552,3.7051243294809066,-1.5236196620819151,0.05947530271126705,3.0873598144537393,6.378050501446075,-1.2679968419094285,6.401691320936774,-5.051048803515358,-1.4584995530912281
34.98,0.37795767715503215,25.318111713710763,3.722077565691061,-1.1718653951370666,0.5584453501318548,2.498395872037878,6.065189776255857,-1.6345312489814807,6.900396215034105,-4.9759013598710515,-1.616579574393267
35.04,0.38239039977729855,25.36283366420178,3.5908240961904303,-0.6755803290010477,0.9638838423059436,2.1904880926984456,4.929436769974524,-1.225718549956957,7.1925903799899755,-4.180133184836501,-1.0707643743129691
35.1,0.39027413786000376,25.407569670671318,3.326255002157192,-0.10609696484254522,1.0951936513256486,2.2817132432024056,3.0954734826317463,-0.1841681246436328,7.2219991799475185,-2.7696064887069487,-0.11096870438326939
35.16,0.39749055474541145,25.452363002471305,2.9727516859357164,0.45666794978421216,0.9037305109173842,2.775602128465662,0.7768554468454274,0.9723602707779956,6.968606978904876,-0.9283623457177571,0.8207611327703803
35.22,0.4003624463955859,25.497234017012705,2.5926784595759114,0.9386397950568076,0.4923853026039618,3.540520517623717,-1.7303349098772982,1.580594293886622,6.451945645765992,1.1076003215777388,1.3266177445843506
35.28,0.3975269941563553,25.542174473231338,2.2505110782535507,1.280722245238731,0.06772445121454958,4.403806597476986,-4.088824622463499,1.2479177714348946,5.718072865875544,3.083727227813168,1.2133736520930292
35.339999999999996,0.3906800474027432,25.58716045471149,1.9965883164933782,1.4409488506341264,-0.15821838058595183,5.237442166843589,-5.984754058631982,0.11796323767883499,4.835227497672269,4.761809430747843,0.5711129573486922
35.4,0.38365582732274167,25.632165835949547,1.8601745300193966,1.395357210095667,-0.06616694152053541,5.983454123238028,-7.170461960325163,-1.2077758860297172,3.887368419038168,5.945163888344088,-0.28019449561220033
35.46,0.3803134874724253,25.677172880843273,1.8491899068299136,1.1406967746221128,0.3101652316291876,6.622214859570041,-7.4887745315795415,-2.040232106569197,2.966638727891069,6.492200972460926,-0.9446447554655808
35.519999999999996,0.3825092212045009,25.722177845659292,1.9481230428640508,0.6985310909738085,0.7825571585334691,7.116949449085086,-6.894913196416362,-1.996646660202129,2.178373733583684,6.33173821431304,-1.1138533818258458
35.58,0.3893022316527914,25.76718770375809,2.1241722985360116,0.11692672516702379,1.0927556212439233,7.405679738591586,-5.46435640968622,-1.1554712998654992,1.6494363517761657,5.476497721125451,-0.6774149612715383
35.64,0.39760277749933054,25.81221441457328,2.349885762390901,-0.5356486527665265,1.0610431790805492,7.438093152706208,-3.3796708085633074,0.053442883218050255,1.5088117731986486,4.020352977542785,0.23009764342718675
35.699999999999996,0.40356493564029133,25.857268438890458,2.615904354683077,-1.1807711518610253,0.6880431105683095,7.203967302801945,-0.9057290439674346,1.0817637045001682,1.7974462295276257,2.1295421033087822,1.2029157177902263
35.76,0.404252105055692,25.902346835783465,2.9192315844774708,-1.7385922348295313,0.14442544648651617,6.727722409013098,1.6447018095400054,1.489695847039799,2.412971433008776,0.036901234541613454,1.6982219850846265
35.82,0.39919454520222175,25.947427124983587,3.246926258854827,-2.136850635989033,-0.31854183565644606,6.055745549921213,3.9546887894160614,1.119274870603667,3.1922875467912006,-1.9839791645659768,1.39125175015242
35.879999999999995,0.3908343353068919,25.992475718501748,3.5674597462027484,-2.322098302810881,-0.4905969549529284,5.257972545205948,5.747483856397741,0.16184992978968768,3.995373266165681,-3.665706546214775,0.41128427249361166
35.94,0.38340094405824615,26.037464205458225,3.8322087019745346,-2.2691807085694458,-0.3029045363415941,4.42529479555634,6.81516068328936,-0.9345229535977355,4.730482154131033,-4.787757495034213,-0.7305426760433252
36.0,0.38082322971084215,26.082384310712843,3.987766676465269,-1.9855369387993032,0.1410787341777442,3.662920237796329,7.031535745905773,-1.6703861634702102,5.346216900044544,-5.204403285613986,-1.444990523541471
36.059999999999995,0.38485766713582237,26.127253151931818,3.9962588792529155,-1.5104736620530441,0.6217195099951186,3.094637321501137,6.366182993427334,-1.6993155888405334,5.7923938373527974,-4.86460599544073,-1.4007948166050552
