time,x_t,phi_shaft,q_b0_m0,q_b0_m1,q_b0_m2
38.519999999999996,0.12531348403942663,39.56691874407323,0.7531718335692723,6.077405379521007,-1.044831073167335
38.58,0.14374391119388003,39.62620780708799,2.0176794010186936,6.381382909884161,-1.8747323602237802
38.64,0.16402247577966744,39.68677406028723,3.4974562328639522,5.575697941209761,-1.8078764110470442
38.699999999999996,0.18658506360233612,39.748435327558184,5.012124514001986,3.7914934202287967,-1.0484632137993923
38.76,0.2106735080507873,39.810738690231425,6.2570280622563725,1.3754152964103117,-0.22302065197284915
38.82,0.2356081846929819,39.87311072365645,6.942253202987596,-1.2177998002592785,0.07414619466651598
38.879999999999995,0.2617255635351524,39.93499034872827,6.915378924705628,-3.5576535637163413,-0.365764836070875
38.94,0.29056310561140897,39.995905416525005,6.246839807948657,-5.309987071506118,-1.232162862087113
39.0,0.3241782656753605,40.05553793936354,5.24812242524328,-6.252155053594799,-1.8230308715663663
39.059999999999995,0.36351031112657567,40.11373631176751,4.2851454332170915,-6.260995361448018,-1.572292622586751
39.12,0.4070998154400247,40.17049803367146,3.5671602214024953,-5.328105550958358,-0.5120314679208162
39.18,0.4514393838398828,40.22599215853384,3.1349087898253587,-3.585883153888185,0.8021709900685191
39.24,0.4924844877177969,40.28056852010814,2.956724189111524,-1.296052035181361,1.696151430270843
39.3,0.5272103653361642,40.33471303441322,2.994819241365469,1.1904625983096846,1.7426511680320957
39.36,0.5545282560516637,40.3889757976791,3.2240456342442756,3.4872938289268562,0.9315623737413712
39.42,0.5753257148868498,40.44388366220173,3.6341906836296625,5.232002298985187,-0.3639343883077227
39.48,0.5917585565657095,40.49985234821079,4.237541659651892,6.1413919926462315,-1.5654695809734214
39.54,0.6061753301750298,40.55711338007161,5.083053619841977,6.056229210632978,-2.121779622667887
39.6,0.6199914016742101,40.61567291102922,6.21588592161601,4.965856359681618,-1.7787977881518167
39.66,0.6329750358124572,40.67530117982884,7.5583982390565145,3.0297096615419705,-0.8158966600972671
39.72,0.6437301700814083,40.73555813498842,8.862030441445139,0.586303360148759,0.048376454703462746
39.78,0.6512802147993922,40.79588708628134,9.833718484562088,-1.9218085394290565,0.1559596658122102
39.839999999999996,0.656386028625128,40.8557483919247,10.308483487828925,-4.078971986525668,-0.6113246511345434
39.9,0.6615858747173209,40.91471482091142,10.335757149870053,-5.569810748747248,-1.7323221969902858
39.96,0.6698627162875793,40.97250784862652,10.121363954921273,-6.182928108293034,-2.39477164964566
40.019999999999996,0.6826673383632593,41.029015734060145,9.848699297037802,-5.817549434194524,-2.089775981192944
40.08,0.6988436233628058,41.08431758248443,9.570679708185772,-4.5137478505721,-0.9365439923639661
40.14,0.7151819391914106,41.138688171958194,9.255166735561076,-2.4593901858698333,0.47950145826154156
40.199999999999996,0.7278984463093934,41.19256486070623,8.864252708563733,0.03979079912759387,1.4842369625074547
40.26,0.7341258325862495,41.246485089404246,8.389428695773212,2.607357271772987,1.6402479302918347
40.32,0.7328274030161246,41.30100647274444,7.85110889147632,4.8519989691838115,0.9066575116841835
40.379999999999995,0.7248925345723334,41.35662166578583,7.297463796026452,6.425375228701681,-0.37681724582702836
40.44,0.7124939466581628,41.41367846868239,6.820441721686469,7.078257670598057,-1.6402663846438716
40.5,0.6979802099794692,41.4723200412671,6.570957669658204,6.705508261690996,-2.3168197153027226
40.559999999999995,0.6828147988959427,41.532463389400135,6.767163949517101,5.360145064945254,-2.0477119863980944
40.62,0.6668090244455955,41.59379940867797,7.569465564884015,3.2334065838768113,-0.9329847283707369
40.68,0.6482051973341794,41.65582756563492,8.855449915962062,0.6457138858218453,0.3135931577862848
40.74,0.6253313558863299,41.717951842245505,10.264349148150055,-1.9706311856950285,0.8004587192078699
40.8,0.598524013662694,41.77959489446293,11.451939931373804,-4.170722149380754,0.13921641386910513
40.86,0.570637333865674,41.84030319438606,12.245255336029066,-5.611685397746704,-1.2927413524974212
40.92,0.5459369153596156,41.899831986982285,12.662822061981752,-6.091752122214089,-2.584427702960165
40.98,0.527864907168667,41.958158191424275,12.798699793483989,-5.545621189045527,-2.8935234980470703
41.04,0.5170958787425417,42.01543872802101,12.686613539038547,-4.049235185898442,-1.9897637450641827
41.1,0.5112610846373862,42.071997290830275,12.297919104215977,-1.821214807940417,-0.3127148851566358
41.16,0.5061874170027049,42.128305606782334,11.611903157476707,0.809097745401753,1.351468850803297
41.22,0.4976996425238994,42.18491873683715,10.65309274444058,3.4529778671676477,2.27344891655208
41.28,0.4831816374668655,42.24239445273858,9.486417970830125,5.7150771437425005,2.0862262096853037
41.339999999999996,0.46234261219886685,42.3012097216751,8.212851800718033,7.24829209669051,0.9137857711848947
41.4,0.43696570416687264,42.36168642013913,6.987546178323487,7.808252067086694,-0.6922927293828431
41.46,0.4098119368450592,42.423918776201084,6.03127077284489,7.300002569866039,-1.9913563648505956
41.519999999999996,0.3832720758636107,42.48775325490931,5.6252562609521,5.797454308932972,-2.3551234753509958
41.58,0.35830867664388794,42.55285047586557,6.030273765166796,3.507611844253692,-1.5488478140965989
41.64,0.3338465991308644,42.61872101808374,7.202421284446751,0.7474153823248314,-0.07260796087128249
41.699999999999996,0.30766256036353506,42.68474417243618,8.663871097291493,-2.0319318902692443,0.9545206676297994
41.76,0.27890192640943684,42.75028348546536,9.861342871210281,-4.330569252851811,0.6986666654115254
41.82,0.24966092759589753,42.814851323523925,10.52575069960936,-5.778388477435529,-0.6957179036946545
41.879999999999995,0.22422816770497755,42.87818907866622,10.703583591546693,-6.192546481762396,-2.2547406432676755
41.94,0.20665911261258335,42.94026041779377,10.577101892650369,-5.535202875633169,-2.893467096758148
42.0,0.19824956252663012,43.001231564129995,10.253625276088007,-3.9075800186462235,-2.157588569039028
42.059999999999995,0.19675008105302938,43.061464898886065,9.730240206858662,-1.5591942680839204,-0.4103663078488636
42.12,0.1975308703307597,43.12147316936377,8.98807507688728,1.1495835613510776,1.5007494734261813
42.18,0.19560790457041666,43.18181882543681,8.057515079606507,3.8117190533876686,2.713894994565177
42.239999999999995,0.18753144549689618,43.24301912069053,7.026105996573631,6.032736569231632,2.7357547143941994
42.3,0.17242526416543905,43.30548952969721,6.023272084983573,7.479260266370304,1.624206510127966
42.36,0.15188565197994236,43.369518328645796,5.216428293252794,7.918691541517301,-0.06229741231898793
42.42,0.12898919178204668,43.43521366926921,4.821777852967878,7.2566664144685875,-1.4918789701929787
42.48,0.106853622937391,43.50245835736118,5.059481227056243,5.548123937190504,-1.9080779406015642
42.54,0.0869833226604554,43.57090760780041,5.917768932093901,2.998536881243351,-1.1739149630036554
42.6,0.06868667499544497,43.63999330184725,6.9635641142263385,0.010105255498600231,-0.04968889830183251
42.66,0.05080277226745855,43.709012359707465,7.614461863139076,-2.8614095710743443,0.4653714009667089
42.72,0.03368130764409145,43.77731560423865,7.5381370867854764,-5.111389698135708,-0.015724487356784528
42.78,0.019510221907821985,43.844447451540155,6.789859130374599,-6.425012256804463,-1.0503021327655355
42.839999999999996,0.011169556644368537,43.910170910061666,5.724859388051626,-6.655767549341984,-1.7130037456718437
42.9,0.010046021083624306,43.97444737393719,4.70640932611527,-5.785261357026221,-1.345899224573413
42.96,0.014566598182183133,44.03742900876355,3.8888487612827642,-3.9399458964481893,-0.0563077520645653
43.019999999999996,0.02080557995901751,44.09945041052332,3.268480953127592,-1.39771556652995,1.4735085739950238
43.08,0.024330369571560827,44.160994428114144,2.8094873940783014,1.4538899516923012,2.47950568443765
43.14,0.021979025540175,44.222632302033084,2.4995475277983332,4.174929698162805,2.50733144438939
43.199999999999996,0.01285204329836771,44.28494011539284,2.3542797374049114,6.33500413538186,1.5798979833642885
43.26,-0.0016965285622978772,44.34840324196872,2.421509334111463,7.577127939080748,0.15510217365562393
43.32,-0.018895852094786343,44.41332838167604,2.793629881252466,7.672818910287207,-1.0655190530721637
43.379999999999995,-0.03590871920388368,44.47978287485844,3.5481880964464403,6.554158293524719,-1.4789268152114472
43.44,-0.051166295131974925,44.547554698156354,4.5677403004437025,4.354005438116001,-1.0244162795281273
43.5,-0.0645559693993398,44.616147359403435,5.4615513470742405,1.4531125666545148,-0.2817534803809883
43.559999999999995,-0.0761750795563,44.684882067030756,5.778551555181684,-1.598074147835498,0.04364877393403399
43.62,-0.0851894326904336,44.75307598766263,5.267351005387936,-4.271051426659206,-0.33166640877757675
43.68,-0.08967022962523394,44.82017563568958,4.008110441162157,-6.18314334223902,-1.0880428907054263
