time,x_t,phi_shaft,q_b0_m0,q_b0_m1,q_b0_m2
2.34,0.19021673467199124,1.6586704000816395,4.08119170419496,-0.24524537448912154,0.234812260006648
2.4,0.2187992303241337,1.6971037126792703,4.05703406378745,-0.2987158527953339,0.21910590793291013
2.46,0.2462070212104116,1.7353806233525573,4.065394702084868,-0.37191950921786954,0.1489889180732218
2.52,0.2723069912552866,1.7734849992828536,4.109179959470673,-0.4538693843652497,0.04955700379784366
2.58,0.297055149508027,1.8113992930451372,4.186620583687979,-0.53227828794595,-0.04317152905636182
2.6399999999999997,0.3204224860903024,1.849107403360659,4.2913610311538575,-0.5954005730116813,-0.0982449404723238
2.6999999999999997,0.3423297006023472,1.8865973424902385,4.413144379796353,-0.6338406175967365,-0.10317026147619644
2.76,0.36261868583110013,1.923863168020319,4.539342535233829,-0.6418013634283315,-0.06867979147639645
2.82,0.3810722475109496,1.9609059045254966,4.657265412946036,-0.6177221965120504,-0.022407838866817315
2.88,0.39746902153732444,1.9977335385594257,4.756397323053003,-0.5644895735153234,0.004935035581094144
2.94,0.41164433319558286,2.0343601523789507,4.8299249430423625,-0.4890695687760853,-0.006124815458686485
3.0,0.42352830529714214,2.0708042616225253,4.875537156663157,-0.4014566575322188,-0.05520612926705682
3.06,0.4331448755919606,2.1070866215834623,4.895576300106466,-0.3131348632130585,-0.12252803502540956
3.12,0.44057230925132074,2.143227919082494,4.89627544658936,-0.23544945905784367,-0.17851960215003806
3.1799999999999997,0.4458843318901003,2.1792466395543397,4.886124095235973,-0.1781793113552644,-0.19835701707542708
3.2399999999999998,0.44910283459250816,2.2151571183604597,4.874269721626042,-0.14823420393700368,-0.17383850389895478
3.3,0.45018668042143106,2.250967968942556,4.869587707619184,-0.14846918345128143,-0.11682280732515446
3.36,0.44906127055388584,2.286681378550594,4.879909651605914,-0.17711057964910348,-0.05374775723234238
3.42,0.44567597255001595,2.3222934147832426,4.911038171598913,-0.22807860182539855,-0.01409089125104148
3.48,0.44006551803802163,2.357795246385419,4.965830554498862,-0.2920034192816335,-0.01756244057521974
3.54,0.4323888540455235,2.393175191215331,5.043614498427288,-0.35767952343252996,-0.0656809917469314
3.5999999999999996,0.4229282977339424,2.428421295429048,5.1400744022208755,-0.4137465275377995,-0.1413416249045065
3.6599999999999997,0.4120483835239743,2.4635239614274402,5.247713358932574,-0.4503445773720355,-0.21633012012942884
3.7199999999999998,0.4001308499900436,2.4984782200931175,5.3568468119526305,-0.4605410698401764,-0.2633537271791965
3.78,0.3875114905790993,2.5332853060443954,5.456944374709437,-0.44135081132871873,-0.2673465498906447
3.84,0.37444167946765505,2.5679532658723954,5.538029438486268,-0.39417619472274185,-0.23152943452668795
3.9,0.3610874837019375,2.6024964984152312,5.591862792735601,-0.3246183814074936,-0.17576700766474027
3.96,0.3475646314963786,2.636934207175096,5.61311688166374,-0.2415075529467546,-0.1273826819661503
4.02,0.3339908986231297,2.671288086278611,5.600555459612383,-0.15529555124146555,-0.10839378435270153
4.08,0.3205291033887042,2.705579840642563,5.557576895799177,-0.07637660288612913,-0.1254961894486259
4.14,0.30739975660392,2.739828975111621,5.491788684284163,-0.013620171524638056,-0.1675451469075573
4.2,0.29485810854560285,2.7740511427459795,5.413663355529016,0.026720157535873645,-0.21156985283832866
4.26,0.2831481729720426,2.808257179218019,5.334626033085212,0.041591900756900724,-0.23423132307832087
4.32,0.27245703253389403,2.842452756408138,5.265196974004859,0.03132284257611575,-0.22310042674197608
4.38,0.26289198694962546,2.8766385722768457,5.213522629448929,-0.0005247628934253032,-0.1825971931690193
4.4399999999999995,0.25449215973005884,2.9108110129282734,5.184507233141845,-0.04754787067059374,-0.13191178014993046
4.5,0.24726903345116272,2.944963288688453,5.179625242875797,-0.10114970454156097,-0.09602751643341126
4.56,0.24125704302394205,2.9790870981735216,5.197118925096264,-0.1516180841398093,-0.09418696459582387
4.62,0.23655089747798647,3.0131746516869904,5.232638876354781,-0.1894410764459344,-0.13083290665568492
4.68,0.2333109358536527,3.0472207665450255,5.280356924431844,-0.2066099825295099,-0.19302467437239285
4.74,0.23173158135252053,3.081224826651532,5.333791431834138,-0.19801320512726833,-0.256029822054549
4.8,0.2319853829351404,3.11519215265258,5.386234752549306,-0.16251414300217967,-0.2945591268235922
4.859999999999999,0.23416685086362196,3.149134346306667,5.431279643385558,-0.10323972121904093,-0.294074484588337
4.92,0.2382598445350255,3.1830685687746403,5.463390144823174,-0.027166683413210883,-0.2571503491148738
4.9799999999999995,0.24414171456991016,3.217015817388519,5.478583457898658,0.056042546245866645,-0.20208089181793307
5.04,0.25162165547458426,3.2509984857435663,5.475168126260961,0.13571411641977063,-0.1542602878780689
5.1,0.26049520156438444,3.285037756143095,5.454146880727679,0.20186739626564368,-0.13447821052867864
5.16,0.2705896813182966,3.3191513061386337,5.4192251396664535,0.2468399899438684,-0.1497221115794055
5.22,0.2817817105646295,3.3533516803467114,5.376350251483962,0.26649761945236916,-0.19046201037726054
5.279999999999999,0.2939816553192574,3.387645580096813,5.332651667109553,0.26067396044811203,-0.23539661274053097
5.34,0.3070940990653433,3.4220341503269442,5.29492585912361,0.23290065637213914,-0.26169993588314966
5.3999999999999995,0.32097484456286546,3.45651401574592,5.268249216936316,0.18975273600031406,-0.25593978215326113
5.46,0.3354073164275393,3.4910787758211166,5.255295848332555,0.14000448946809418,-0.22024956040237972
5.52,0.350110674978342,3.5257208651154452,5.256205401429677,0.0934223738426483,-0.1711939883823323
5.58,0.36477650764079184,3.5604335670584333,5.268714581375002,0.05925230900681456,-0.13217856794078897
5.64,0.37911938551125096,3.595212820220926,5.288798872913833,0.0448559691666299,-0.12235789354649727
5.7,0.3929184469182571,3.6300586386832068,5.311849397551492,0.0547555092544594,-0.14705983998872427
5.76,0.40602864920092635,3.6649761347236587,5.333627977363358,0.08993845516440652,-0.19506616851641162
5.819999999999999,0.41835669306532786,3.6999759397961487,5.350509709693883,0.14743006316734594,-0.24413688759854787
5.88,0.42981502523551607,3.7350737179011175,5.359562544939208,0.2206035425886799,-0.2714518442468286
5.9399999999999995,0.4402761773119178,3.770288754640344,5.358965551878093,0.3003464427383242,-0.26384576193521864
6.0,0.4495484805186189,3.805641860034941,5.348490877049812,0.37658203390443734,-0.22330915193775805
6.06,0.45738416056385545,3.8411530241155774,5.329672966611411,0.4398076967731707,-0.16575632700323442
6.12,0.4635166284782855,3.8768392113479924,5.305647804330873,0.48255813039587075,-0.11388981085699164
6.18,0.46771203220632607,3.912712520702432,5.2808799863751625,0.5006261781847237,-0.08692974947247278
6.24,0.4698131566893039,3.948779114446406,5.2606718693388235,0.4937136717462924,-0.09192628539993912
6.3,0.4697569084316584,3.985039267479803,5.250172389182866,0.4653156324255891,-0.12111935053082279
6.359999999999999,0.4675600042223438,4.021488446198248,5.253046186762055,0.421968811214656,-0.1563855273083011
6.42,0.4632819339750056,4.058119018720354,5.270282875664132,0.3721094715158062,-0.1782117334835723
6.4799999999999995,0.45698390331124034,4.094922221115898,5.299647356079119,0.32481759781947855,-0.17475783408548043
6.54,0.4487031210927673,4.131890115610012,5.335953691976654,0.2885881840253082,-0.14682171620779133
6.6,0.43845253345558544,4.169017318995116,5.371971130505238,0.27018917570675427,-0.10673793201564345
6.66,0.42624316746393953,4.206302272504589,5.399767631289294,0.2737820788845085,-0.07198854343239018
6.72,0.41211699363871507,4.2437479190221294,5.412363771717344,0.30042223285866365,-0.056306227473795614
6.779999999999999,0.3961725258505416,4.281361816599188,5.405137005801165,0.3478613269290738,-0.06262533093052872
6.84,0.37856748725995265,4.319155685416612,5.376450842619909,0.4107563460720932,-0.08174609266771495
6.8999999999999995,0.3594961729546176,4.3571443860496055,5.327617850218591,0.48142950156923164,-0.09726766275843096
6.96,0.33915321140979304,4.395344418213209,5.26226379817667,0.5508482479546266,-0.09399647365680235
7.02,0.3177019853722776,4.433772030071904,5.185378120253912,0.6097295162334072,-0.06542417498718431
7.08,0.2952628298170907,4.472441143468016,5.102651002869009,0.6499894892552112,-0.016721004364391716
7.14,0.2719262632894898,4.511361420410958,5.020202775577493,0.6662341692633262,0.037991742794705956
7.199999999999999,0.24778454982207104,4.550536892348259,4.9443779739003935,0.6567846570878635,0.08250665278858782
7.26,0.22296623095373136,4.589965566501319,4.881161141990144,0.6239258611061214,0.10579582338830745
7.319999999999999,0.19765799913877072,4.629640074442248,4.835122961076301,0.5733929753733581,0.10622081156039925
7.38,0.17210543158142586,4.669549079226436,4.808438569154131,0.5134349816924364,0.09137126446925681
7.4399999999999995,0.14659359574222358,4.709679200191457,4.800288212996585,0.4535382319345821,0.0740925233049406
7.5,0.12141639741115136,4.750017203228579,4.806599418935575,0.4028597886444183,0.06661780763417463
7.56,0.09684653886736383,4.790552064031266,4.820271871721742,0.36876904482991335,0.0753282436584935
7.62,0.07311608172748249,4.831276553572931,4.831952510905946,0.3558047017955287,0.09815486156773541
7.68,0.05041425707364546,4.872188026822298,4.831556581067457,0.36520055917997984,0.12628558708059393
7.739999999999999,0.02890098320378584,4.913288388430264,4.810491017406675,0.3949738213449564,0.14979393854681847
7.8,0.008723527278695372,4.954583485691566,4.763610769921783,0.44033556188915485,0.1634914442475719
7.859999999999999,-0.009977037305025345,4.996082030506529,4.690181652175938,0.49437326526471675,0.16943700381259372
7.92,-0.027073445551078257,5.037794153452234,4.593844479426021,0.5489965467591166,0.1752472685905307
7.9799999999999995,-0.0424688042718435,5.079729843573218,4.481503129865444,0.5958682387676799,0.18934651819763465
8.04,-0.056111992228818505,5.12189732390104,4.361625837258851,0.6273468673468321,0.2159566155201895
8.1,-0.06800240382459649,5.16430138451324,4.242894073396981,0.6376230448165937,0.25272788395475215
8.16,-0.07818061022494464,5.206942024140776,4.133365423446217,0.6237951559040799,0.2917562596556146
8.219999999999999,-0.08670839415705893,5.249813742635564,4.039812795692883,0.5864775921638513,0.32304798885382185
8.28,-0.09364516468037085,5.292905643735206,3.967008069571335,0.5297141827204725,0.3389274403687271
8.34,-0.09902909765760552,5.336202326852022,3.9172043637782004,0.46036422816905226,0.3377254774112055
8.4,-0.1028713220189404,5.379685415312916,3.890203800235312,0.3872063139399554,0.3251485867619034
8.459999999999999,-0.1051679765399671,5.423335666173369,3.8832905282134367,0.31952109536042483,0.311671882364142
8.52,-0.10592504093722407,5.467135281315298,3.890695483145749,0.2653763205358604,0.30674509358468177
8.58,-0.1051805697941373,5.511069682115311,3.9040609206402848,0.23050149120519328,0.3143224243698806
8.64,-0.10301405249725624,5.5551285528872265,3.914053559965364,0.2176634795763655,0.33226853348451424
8.7,-0.09954380801681255,5.599306321214385,3.911714487244627,0.22615200318605852,0.3542239578560757
8.76,-0.09491595800779695,5.643601922600135,3.8895013017347226,0.2518366395764153,0.3727525052267147
8.82,-0.08929015115233886,5.68801774686149,3.8425204558298076,0.2879858979003901,0.38303548487724387
8.879999999999999,-0.08282924704100321,5.732558016641696,3.7697280214100153,0.3265067084569715,0.38549868123404185
8.94,-0.07569823349950743,5.777226969548199,3.6745529726419175,0.3592612075211477,0.3858009484013585
9.0,-0.06807293520096618,5.8220272066418355,3.5643108178158833,0.3791396437664755,0.3915199259321474
9.06,-0.06015125661169358,5.866958379962539,3.4483805702028616,0.38077296354625384,0.4072229706143544
9.12,-0.05215537942167496,5.912016156334805,3.3362363911920054,0.36114437470508776,0.43150858853706653
9.18,-0.04432041279850233,5.9571915549627334,3.236041134435098,0.3201027579370978,0.4575615415469884
9.24,-0.036872889246882895,6.002470889407959,3.1536642182939008,0.26048773703105466,0.4763512831763162
9.299999999999999,-0.030006319599638526,6.047836341246946,3.092324173929291,0.18789604624130615,0.4810633196188223
9.36,-0.023863761733583476,6.093267162564258,3.0527365550161925,0.11001244400727929,0.47052752074769655
9.42,-0.018534502274896014,6.138741427683548,3.0333534509404783,0.0354570398958049,0.44979792957965997
9.48,-0.014065360633572084,6.1842380437356566,3.030495423192944,-0.02765126996529081,0.42767164614441716
9.54,-0.010481239212095103,6.229738626067603,3.0387421921020485,-0.07296709542515203,0.4124396356942854
9.6,-0.007804381810098674,6.2752288428527345,3.0523530261221135,-0.09664427655390335,0.4086731523134499
9.66,-0.0060636794411331645,6.320699172457762,3.066700852931407,-0.09794903642918254,0.4164986803589811
9.719999999999999,-0.005294236406545678,6.366145061787319,3.0786455695670982,-0.0796931828861761,0.432334447803459
9.78,-0.005530988585912367,6.411566315343478,3.0865578289206983,-0.04785454988234488,0.45023929148171576
9.84,-0.006798005484953497,6.456965769178306,3.0903761107353085,-0.010550683410776323,0.46383948244304585
9.9,-0.009095043949734108,6.5023474553632825,3.09156094664788,0.02324562101105938,0.46885610692439394
9.959999999999999,-0.012387363374071333,6.547714582272401,3.0926449998494325,0.045000845342759874,0.4649259460430292
10.02,-0.01660457076906065,6.593067653784136,3.0965457129768588,0.04791300948585868,0.45537789670228573
10.08,-0.021647833142702546,6.638403050995459,3.1059508713990307,0.02805990248686636,0.4450905940923088
10.139999999999999,-0.02740058880282395,6.683712243141061,3.1227675340637226,-0.014916365351700916,0.43776292475629636
10.2,-0.0337366479118399,6.728981660765281,3.147987971136398,-0.0776153423315134,0.43447124956515076
10.26,-0.04052232917009763,6.7741934155390435,3.1819076187974136,-0.1532953801127402,0.43400148993520427
10.32,-0.047615419191889365,6.819326892007175,3.223937774152735,-0.233033772127102,0.43355691814650327
10.379999999999999,-0.05486354494759049,6.864360835629301,3.272101094387065,-0.3072545094970518,0.4293096650453898
10.44,-0.06210062401580396,6.909275420978407,3.323237447874577,-0.3671210086831444,0.41805106577389034
10.5,-0.0691436424616529,6.954054102898204,3.373786832639815,-0.4058263917487753,0.39938812111499444
10.559999999999999,-0.07579519997242215,6.9986851074626015,3.420430540651116,-0.419736541892847,0.37660278266755765
10.62,-0.0818546770987056,7.043162291540234,3.460344322818609,-0.40908663272791385,0.35518056827497546
10.68,-0.08713483818829079,7.087485165815936,3.491085071422143,-0.37807353324684556,0.33962506240231194
10.74,-0.09147482791142139,7.131657965106832,3.51069252777206,-0.3341962308984079,0.3310808699909775
10.799999999999999,-0.09474351732144798,7.175687870404459,3.518337850684007,-0.28693275344662733,0.32750096752314717
10.86,-0.096835321321246,7.219582783207872,3.5149580468079304,-0.2461521981215559,0.3254338547420108
10.92,-0.0976631506811964,7.263349090503353,3.503528917314874,-0.2204939158127895,0.3219217632215166
10.98,-0.09715230173228333,7.306989764214071,3.488915810974031,-0.21596581208108706,0.31567804749006984
11.04,-0.09523804385147693,7.350503119695006,3.476968865087989,-0.2351403009225919,0.30690240340089076
11.1,-0.09186518024362879,7.39388233713952,3.4732923926318455,-0.27689737085736765,0.29655052896753936
11.16,-0.08698837085526002,7.437115805329269,3.48229530069468,-0.33657519994327434,0.28559828508473745
11.219999999999999,-0.08057423152024375,7.480188283039733,3.506317853022728,-0.4066912957309875,0.27390204557310094
11.28,-0.07260165036663897,7.523082575470877,3.545071932620898,-0.47812453828999807,0.25995044330724787
11.34,-0.06305859274220722,7.565781458316343,3.596019810884021,-0.5413800870944457,0.2422939091168446
11.4,-0.05193979899059417,7.608269721607737,3.655315137223215,-0.5879221938774504,0.22116417559109314
11.459999999999999,-0.03924971099241607,7.650536115705487,3.71830436295199,-0.611649470895004,0.1985513496705429
11.52,-0.025009898111752773,7.692574767588148,3.7796598494290032,-0.6100438431056223,0.17691409252011084
11.58,-0.0092661422509608,7.734385672940351,3.8341174552223367,-0.5844610803109574,0.15826425608716602
11.639999999999999,0.007906638410041017,7.775974268676825,3.87765097619656,-0.539746590488528,0.14393147896971784
11.7,0.026401129157573325,7.8173502951738625,3.9082823994896687,-0.4834673542389246,0.1342355749591602
11.76,0.04607774481709179,7.858526110027699,3.9264473059326352,-0.4247556140497313,0.1283090400395228
11.82,0.06676909667694753,7.899514676342968,3.934994928934264,-0.37289789386850675,0.12438579685816561
11.879999999999999,0.08828761840281474,7.940327502562313,3.9387558780880294,-0.335950124779593,0.12041645183429513
11.94,0.11043441944746228,7.980972932749795,3.94331043360828,-0.31975667730810853,0.11439030758552947
12.0,0.13300830663119925,8.02145498013653,3.9534727397918625,-0.327208149453214,0.10438922937130267
12.059999999999999,0.15581396983584075,8.061772594014618,3.9729821597018504,-0.3573598429003582,0.08934216933698719
12.12,0.17866721413209144,8.101919752215519,4.004838774265942,-0.40521944881398664,0.06978919075950504
12.18,0.20139682830683378,8.141886707607988,4.050788297286722,-0.46279992950795174,0.04749692347388504
12.24,0.22384400267759116,8.181661879199474,4.110562933864625,-0.5206198682216377,0.02458617531359777
12.299999999999999,0.24585983955899585,8.221233919070606,4.181877606305478,-0.5690775615867222,0.002902180123169084
12.36,0.26730166627063645,8.26059382986113,4.26082018681813,-0.5998770976887777,-0.016628512349887544
12.42,0.28803047406568993,8.299736814674336,4.3422526347174815,-0.6074063081561437,-0.03434104715023788
12.48,0.30791101639943624,8.338663464660415,4.420426412235461,-0.5896461104301852,-0.0513701477389014
12.54,0.3268137424599853,8.377380101072866,4.489931562293228,-0.5484042645598546,-0.06861647397124034
12.6,0.34461653519805874,8.415898276038329,4.5467703609154455,-0.48892165071953203,-0.08582112737365652
12.66,0.36120413320091377,8.454233550387274,4.589069611193909,-0.41904978326690123,-0.10149023974115112
12.719999999999999,0.376465758986147,8.492403737897023,4.617250510210186,-0.34810266081264707,-0.11370146369389668
12.78,0.3902932582942563,8.53042687354004,4.63374353084892,-0.2855004256602629,-0.12125776275304224
12.84,0.40258207635891663,8.568319141381123,4.6424929374251915,-0.23935209025617687,-0.12435941984777885
12.9,0.41323573885600234,8.60609305676949,4.648538604698994,-0.21511232090531066,-0.12444489901408745
12.959999999999999,0.4221725188584457,8.643756281731704,4.657554060414934,-0.21464092851036592,-0.12363367930148748
13.02,0.4293330000926665,8.681311285063,4.675181146324218,-0.2359141504387799,-0.12405939321428919
13.08,0.43468726094493537,8.7187558429526,4.706290792624506,-0.27337763740718607,-0.12714193500104018
13.139999999999999,0.43823922873636123,8.756084340393421,4.754161895595978,-0.3189078203448966,-0.13333958769454884
13.2,0.4400271882895149,8.793289674659665,4.81960885169351,-0.3632319681182426,-0.14261021152092607
13.26,0.44012239701794575,8.83036533823685,4.9005823301126865,-0.39740338246996737,-0.15473460713551174
13.32,0.43862640517433554,8.867307330820221,4.9924784373159925,-0.4141038156929658,-0.16915450025739417
13.379999999999999,0.43566668685307924,8.904115681920436,5.088977046555002,-0.4086791425450708,-0.18462594919102712
13.44,0.4313903165850978,8.940795426684096,5.183064780897947,-0.37983113741896296,-0.1991417717876654
13.5,0.4259549542227216,8.977356861725438,5.2678424264222565,-0.329896410832822,-0.21057947600667493
13.559999999999999,0.41951946683640706,9.013814960932221,5.337268799105469,-0.26448794935301456,-0.21753816156095845
13.62,0.4122371592268746,9.050188037584707,5.387053602389583,-0.19148741766808164,-0.21965160314127163
13.68,0.40425170853715775,9.086495937547438,5.4152747303703235,-0.11977181696466321,-0.21762151009854058
13.74,0.39569619301639997,9.122758075582707,5.42235082228165,-0.05797125221989213,-0.2131210990461636
13.799999999999999,0.3866955716440555,9.158991517957384,5.410678620728264,-0.013214212094813767,-0.20825100588099346
13.86,0.37737112139106427,9.195209375347499,5.384295804238702,0.01005990257527054,-0.20461895609660655
13.92,0.36784433442037395,9.23141985084847,5.348441683706016,0.010862157514462772,-0.20268846645718597
13.979999999999999,0.358237969804721,9.267626142258068,5.3087316268596805,-0.00825593098701811,-0.20209461379032254
14.04,0.3486750152330384,9.303827071084207,5.270329619295832,-0.041606938635052104,-0.20232893797258836
14.1,0.3392778808048897,9.340018314108292,5.237576131225209,-0.08113993268417385,-0.2028684845366018
14.16,0.330167615026031,9.376194247476409,5.213615381244814,-0.11777843380770878,-0.2032496310552362
14.219999999999999,0.32146211395639723,9.41235004394281,5.199896372143144,-0.14302472509953842,-0.2034137629484665
14.28,0.3132739167227744,9.448483595330973,5.195806657176157,-0.15041635907016618,-0.2040225245189583
14.34,0.30570899662845097,9.484596968175907,5.198563253172026,-0.13661912970244272,-0.20641733588643882
14.399999999999999,0.29886686044476424,9.520697077726796,5.203729318984732,-0.10181110787990692,-0.2118879012401031
14.459999999999999,0.29284057963343996,9.55679550133336,5.206299869432547,-0.04941603605552089,-0.22051663687123046
14.52,0.28771466308249155,9.592907583528433,5.201904848986631,0.014575274428365594,-0.23039224825536328
14.58,0.2835593581214393,9.6290510804959,5.187731096556049,0.08257555436540036,-0.23796245346617054
14.639999999999999,0.2804224676724224,9.665244486673348,5.162999972969832,0.14654137374497495,-0.23935795589290476
14.7,0.2783215006583723,9.7015052290676,5.129105807432045,0.19920418331280854,-0.23196374962784003
14.76,0.2772387566643741,9.737848109075644,5.089313673923373,0.23516148777128193,-0.21592154635521776
14.82,0.2771227980799775,9.774284188622282,5.048022302654746,0.2516091476278905,-0.1947025446328365
14.879999999999999,0.27789770872753394,9.810820168447425,5.009932453664558,0.24870870124731623,-0.17398514406477064
14.94,0.27947699745125626,9.847458391022261,4.979360213635684,0.2295929533332154,-0.15939350653893802
15.0,0.28177774942122935,9.884197552980053,4.95973370601783,0.19992494670711797,-0.15407981185996633
15.059999999999999,0.2847294400208281,9.921034022686783,4.953065001536778,0.16693950626844867,-0.1573865005194431
15.12,0.2882733805466697,9.957963508639175,4.959370515774865,0.13818340188722697,-0.1654552537499995
15.18,0.2923548230800201,9.994982756534059,4.976440708790639,0.12031829044497412,-0.1730986079754128
15.24,0.29691227409264653,10.032090998130316,5.000095943793189,0.11811675954664515,-0.1758140932445697
15.299999999999999,0.3018674587942815,10.069290967979189,5.024811159371323,0.1337891287383558,-0.17142047094621723
15.36,0.3071196329733874,10.106589337781546,5.0447116229628595,0.16679983304833398,-0.16066364778866538
15.42,0.3125464697824828,10.143996522480476,5.054685731499016,0.21406125423030886,-0.14643347605930432
15.479999999999999,0.31800981456583177,10.181525925284166,5.051290385318912,0.2704376738129552,-0.13218398274002355
15.54,0.3233634828865733,10.219192729993132,5.033333700261285,0.3295260787176728,-0.12022014594046548
15.6,0.32846016790248705,10.257012419289124,5.002114216020216,0.38461400925316114,-0.11046610369316733
15.66,0.33315428334092445,10.294999282017754,4.961306796434477,0.429702197439791,-0.10050020298864691
15.719999999999999,0.3372999634964402,10.333165202130209,4.916146388058768,0.4602510711880845,-0.08729307346135616
15.78,0.34074769360369545,10.3715188425203,4.871921021169988,0.473567860899149,-0.06980576131625857
15.84,0.34334569253393926,10.410065127210611,4.832706471837142,0.4691691630558223,-0.050316756383067346
15.899999999999999,0.3449490695892186,10.448805051545488,4.801015021987545,0.449136208865234,-0.03323517760392647
15.959999999999999,0.3454328656334147,10.487736017708922,4.777978561269334,0.4180389743293589,-0.022443834144004814
16.02,0.34470227863281094,10.526852786198921,4.763529987213561,0.3822618412519943,-0.019046558957227348
16.08,0.34269579949885864,10.566148929096597,4.756597912248835,0.3489973512853964,-0.02061919008374379
16.14,0.339380055970658,10.605618503443516,4.7552686644325615,0.3250695807612155,-0.02227366422324026
16.2,0.33473887878881314,10.645257623061678,4.756834162950322,0.31574693379093466,-0.01898610285345647
16.259999999999998,0.3287620813721903,10.685065646030898,4.758001472687346,0.3238724442945392,-0.007842202239322232
16.32,0.3214382894018537,10.725045775773328,4.755413639987287,0.34948332393158255,0.010765133021810995
16.38,0.31275435800132206,10.765205024279734,4.746130092129572,0.3897908969565796,0.033302381557762245
16.439999999999998,0.3027021196812874,10.805553522862372,4.7278690821284854,0.43949743175476275,0.05477595043132486
16.5,0.2912885984286462,10.84610321110254,4.699468473955749,0.49171461566752994,0.0713292007958542
16.56,0.27854361195315896,10.886866205253167,4.661490067443221,0.5392345005134219,0.08223684107820592
16.62,0.2645210006225028,10.927853243436555,4.616219241490909,0.5755924155848671,0.09000231314375717
16.68,0.2492937381966362,10.969072367685296,4.567043382518583,0.5959013030845057,0.09869665865700011
