# Sensor: Rotor
# Record count: 12001
# Storage mode: Memory
# Datetime of save: 2026-03-04T14:57:25
# Statistical parameters for each field (time series) are placed above the column of the respective time series.

# Results earlier than the 'Statistics start time' (see below) are not included when calculating the statistic variables.
# Statistics start time: 0 s

# Column
1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	
Time [s]	Power (aero) [k W]	Torque (aero) [k Nm]	Thrust (aero) [k N]	RPM [rpm]	TSR []	Representative demanded pitch angle [°]	Power coef. (CP) [%]	Thrust coef. (CT) [%]	Torque coef. (CQ) [%]	Tip speed [m/s]	1P (one revolution) [s]	nP (blade passing) [s]	Azimuth angle [°]	Rotation per timestep [°]	Wind speed at hub, magnitude [m/s]	Wind speed at hub.x [m/s]	Wind speed at hub.y [m/s]	Wind speed at hub.z [m/s]	Turbulence at hub (local).x [m/s]	Turbulence at hub (local).y [m/s]	Turbulence at hub (local).z [m/s]	Wind angle at hub [°]	Yaw angle relative to forward [°]	Yaw angle to reference direction [°]	Yaw error [°]	Torque about yaw axis [Nm]
----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------
Min	-359.44 [0.025s]	-499.223 [0.025s]	95.4885 [0.025s]	6.87549 [0s]	0 [0s]	0 [0s]	-5.58249 [0.025s]	11.1207 [0.025s]	-0.652648 [0.025s]	64.1403 [0s]	8.72665 [0s]	2.90888 [0s]	0 [0s]	1.03132 [0s]	0 [0s]	-1.45438 [230.05s]	-9.50167 [37.8s]	-1.35216 [34.8s]	0 [0s]	0 [0s]	0 [0s]	-13.767 [106.225s]	0 [0s]	0 [0s]	0 [0s]	-4.55976e+06 [271.4s]
Max	7477.9 [0.8s]	10386 [0.8s]	1054.2 [0.825s]	6.87549 [0s]	10.5818 [183.825s]	0 [0s]	116.14 [0.8s]	122.774 [0.825s]	13.5779 [0.8s]	64.1403 [0s]	8.72665 [0s]	2.90888 [0s]	359.957 [270.55s]	1.03132 [0s]	9.55916 [37.8s]	1.89356 [106.225s]	0 [0s]	1.33612 [265.85s]	0 [0s]	0 [0s]	0 [0s]	10.391 [230.05s]	0 [0s]	0 [0s]	0 [0s]	4.5081e+06 [150.5s]
Mean	3654.81	5076.12	812.149	6.87549	8.42079	0	56.7631	94.5843	6.63615	64.1403	8.72665	2.90888	178.774	1.03132	7.66183	0.0717633	-7.63601	-0.0420539	0	0	0	-0.561322	0	0	0	65185.7
Standard deviation	753.322	1046.28	66.6839	nan	0.659868	0	11.6999	7.76612	1.36783	1.78121e-05	6.31061e-06	nan	104.109	nan	0.601187	0.493344	0.600912	0.380837	0	0	0	3.70639	0	0	0	1.36289e+06
----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------
0	0	0	937.499	6.87549	0	0	0	109.183	0	64.1403	8.72665	2.90888	0	1.03132	0	0	0	0	0	0	0	0	0	0	0	0
0.025	-359.44	-499.223	95.4885	6.87549	6.92093	0	-5.58249	11.1207	-0.652648	64.1403	8.72665	2.90888	0	1.03132	9.26759	0.509318	-9.25354	0.0291009	0	0	0	-3.1504	0	0	0	0.0598651
0.05	4718.71	6553.77	685.788	6.87549	6.91231	0	73.2867	79.8681	8.56792	64.1403	8.72665	2.90888	1.03132	1.03132	9.27914	0.518539	-9.26459	0.0312646	0	0	0	-3.2035	0	0	0	-336777
0.075	5006.07	6952.88	721.026	6.87549	6.90371	0	77.7497	83.972	9.08969	64.1403	8.72665	2.90888	2.06265	1.03132	9.2907	0.52776	-9.27564	0.0334283	0	0	0	-3.25647	0	0	0	-402530
0.1	5197.82	7219.19	748.718	6.87549	6.89513	0	80.7277	87.197	9.43785	64.1403	8.72665	2.90888	3.09397	1.03132	9.30227	0.536981	-9.28669	0.0355919	0	0	0	-3.30931	0	0	0	-438974
0.125	5318.72	7387.11	770.334	6.87549	6.88656	0	82.6054	89.7144	9.65737	64.1403	8.72665	2.90888	4.1253	1.03132	9.31384	0.546202	-9.29773	0.0377556	0	0	0	-3.36202	0	0	0	-521415
0.15	5398.28	7497.61	787.857	6.87549	6.87801	0	83.841	91.7551	9.80183	64.1403	8.72665	2.90888	5.15662	1.03132	9.32542	0.555423	-9.30878	0.0399193	0	0	0	-3.41459	0	0	0	-663355
0.175	5418.69	7525.95	800.08	6.87549	6.86947	0	84.158	93.1787	9.83889	64.1403	8.72665	2.90888	6.18794	1.03132	9.33701	0.564644	-9.31983	0.0420829	0	0	0	-3.46704	0	0	0	-846224
0.2	5412.6	7517.5	809.404	6.87549	6.86095	0	84.0634	94.2646	9.82783	64.1403	8.72665	2.90888	7.21927	1.03132	9.34861	0.573865	-9.33088	0.0442466	0	0	0	-3.51935	0	0	0	-998095
0.225	5429.68	7541.22	819.43	6.87549	6.86497	0	84.3287	95.4322	9.85885	64.1403	8.72665	2.90888	8.25059	1.03132	9.34313	0.555947	-9.32656	0.0142464	0	0	0	-3.41131	0	0	0	-1.04971e+06
0.25	5478.21	7608.63	831.638	6.87549	6.86893	0	85.0825	96.854	9.94697	64.1403	8.72665	2.90888	9.28192	1.03132	9.33775	0.537989	-9.32222	-0.0158011	0	0	0	-3.3029	0	0	0	-1.0328e+06
0.275	5558.64	7720.33	845.094	6.87549	6.87279	0	86.3316	98.4211	10.093	64.1403	8.72665	2.90888	10.3132	1.03132	9.3325	0.520031	-9.31789	-0.0458485	0	0	0	-3.19436	0	0	0	-993509
0.3	5664.18	7866.92	859.202	6.87549	6.87656	0	87.9708	100.064	10.2846	64.1403	8.72665	2.90888	11.3446	1.03132	9.32738	0.502074	-9.31355	-0.0758959	0	0	0	-3.08571	0	0	0	-1.03912e+06
0.325	5770.4	8014.44	872.969	6.87549	6.88024	0	89.6205	101.667	10.4775	64.1403	8.72665	2.90888	12.3759	1.03132	9.32239	0.484116	-9.30921	-0.105943	0	0	0	-2.97693	0	0	0	-1.19523e+06
0.35	5864.26	8144.81	885.288	6.87549	6.88383	0	91.0783	103.102	10.6479	64.1403	8.72665	2.90888	13.4072	1.03132	9.31754	0.466158	-9.30487	-0.135991	0	0	0	-2.86802	0	0	0	-1.37112e+06
0.375	5958.24	8275.34	897.096	6.87549	6.88732	0	92.5379	104.477	10.8186	64.1403	8.72665	2.90888	14.4385	1.03132	9.31281	0.448201	-9.30054	-0.166038	0	0	0	-2.759	0	0	0	-1.43797e+06
0.4	6069.42	8429.75	909.484	6.87549	6.89072	0	94.2646	105.92	11.0204	64.1403	8.72665	2.90888	15.4699	1.03132	9.30821	0.430243	-9.2962	-0.196086	0	0	0	-2.64985	0	0	0	-1.33648e+06
0.425	6184.06	8588.97	921.469	6.87549	6.89492	0	96.045	107.316	11.2286	64.1403	8.72665	2.90888	16.5012	1.03132	9.30255	0.435572	-9.29044	-0.18797	0	0	0	-2.68428	0	0	0	-986294
0.45	6349.3	8818.47	935.464	6.87549	6.89912	0	98.6114	108.946	11.5286	64.1403	8.72665	2.90888	17.5325	1.03132	9.29689	0.440969	-9.28468	-0.179743	0	0	0	-2.71917	0	0	0	-508673
0.475	6532.49	9072.91	949.957	6.87549	6.90332	0	101.457	110.634	11.8613	64.1403	8.72665	2.90888	18.5638	1.03132	9.29124	0.446365	-9.27892	-0.171515	0	0	0	-2.75411	0	0	0	-47662.8
0.5	6724.86	9340.08	964.207	6.87549	6.90751	0	104.444	112.293	12.2105	64.1403	8.72665	2.90888	19.5952	1.03132	9.2856	0.451762	-9.27316	-0.163288	0	0	0	-2.78908	0	0	0	224627
0.525	6911.01	9598.63	977.679	6.87549	6.9117	0	107.335	113.862	12.5486	64.1403	8.72665	2.90888	20.6265	1.03132	9.27997	0.457159	-9.2674	-0.15506	0	0	0	-2.8241	0	0	0	508554
0.55	7070.18	9819.7	989.846	6.87549	6.91589	0	109.807	115.279	12.8376	64.1403	8.72665	2.90888	21.6578	1.03132	9.27435	0.462556	-9.26164	-0.146833	0	0	0	-2.85916	0	0	0	859583
0.575	7147.83	9927.54	997.257	6.87549	6.92007	0	111.013	116.142	12.9785	64.1403	8.72665	2.90888	22.6891	1.03132	9.26874	0.467953	-9.25588	-0.138605	0	0	0	-2.89426	0	0	0	1.21568e+06
0.6	7193.38	9990.8	1002.68	6.87549	6.92425	0	111.721	116.774	13.0613	64.1403	8.72665	2.90888	23.7205	1.03132	9.26314	0.47335	-9.25012	-0.130378	0	0	0	-2.9294	0	0	0	1.53589e+06
0.625	7236.87	10051.2	1008.07	6.87549	6.92326	0	112.396	117.402	13.1402	64.1403	8.72665	2.90888	24.7518	1.03132	9.26447	0.488028	-9.25064	-0.133374	0	0	0	-3.0199	0	0	0	1.74113e+06
0.65	7245.02	10062.5	1011.86	6.87549	6.92223	0	112.523	117.843	13.155	64.1403	8.72665	2.90888	25.7831	1.03132	9.26585	0.502747	-9.25119	-0.13642	0	0	0	-3.11062	0	0	0	1.56909e+06
0.675	7273.81	10102.5	1016.49	6.87549	6.92118	0	112.97	118.382	13.2073	64.1403	8.72665	2.90888	26.8144	1.03132	9.26725	0.517466	-9.25174	-0.139465	0	0	0	-3.20131	0	0	0	1.36599e+06
0.7	7300.08	10139	1020.95	6.87549	6.92012	0	113.378	118.902	13.255	64.1403	8.72665	2.90888	27.8457	1.03132	9.26868	0.532184	-9.25229	-0.142511	0	0	0	-3.29198	0	0	0	1.17495e+06
0.725	7330.57	10181.4	1026.65	6.87549	6.91903	0	113.852	119.565	13.3104	64.1403	8.72665	2.90888	28.8771	1.03132	9.27013	0.546903	-9.25284	-0.145557	0	0	0	-3.38262	0	0	0	1.19381e+06
0.75	7383.06	10254.2	1034.28	6.87549	6.91793	0	114.667	120.454	13.4057	64.1403	8.72665	2.90888	29.9084	1.03132	9.27161	0.561622	-9.25339	-0.148602	0	0	0	-3.47323	0	0	0	1.4505e+06
0.775	7431.37	10321.3	1041.68	6.87549	6.91681	0	115.417	121.316	13.4934	64.1403	8.72665	2.90888	30.9397	1.03132	9.27311	0.576341	-9.25394	-0.151648	0	0	0	-3.56381	0	0	0	1.70794e+06
0.8	7477.9	10386	1049.14	6.87549	6.91567	0	116.14	122.185	13.5779	64.1403	8.72665	2.90888	31.971	1.03132	9.27463	0.59106	-9.25449	-0.154694	0	0	0	-3.65437	0	0	0	1.96648e+06
0.825	7477.02	10384.7	1054.2	6.87549	6.93295	0	116.126	122.774	13.5763	64.1403	8.72665	2.90888	33.0024	1.03132	9.25152	0.597861	-9.23052	-0.175531	0	0	0	-3.70588	0	0	0	2.12453e+06
0.85	7378.49	10247.9	1052.69	6.87549	6.95038	0	114.596	122.598	13.3974	64.1403	8.72665	2.90888	34.0337	1.03132	9.22832	0.604616	-9.2064	-0.196473	0	0	0	-3.75741	0	0	0	1.77126e+06
0.875	7246.13	10064.1	1047.22	6.87549	6.96785	0	112.54	121.961	13.157	64.1403	8.72665	2.90888	35.065	1.03132	9.20518	0.611371	-9.18228	-0.217415	0	0	0	-3.80922	0	0	0	1.21293e+06
0.9	7107.85	9872.01	1040	6.87549	6.98537	0	110.392	121.12	12.9059	64.1403	8.72665	2.90888	36.0963	1.03132	9.1821	0.618125	-9.15817	-0.238358	0	0	0	-3.86129	0	0	0	620006
0.925	6992.36	9711.61	1033.66	6.87549	7.00293	0	108.599	120.382	12.6963	64.1403	8.72665	2.90888	37.1277	1.03132	9.15907	0.62488	-9.13405	-0.2593	0	0	0	-3.91363	0	0	0	150220
0.95	6867.3	9537.92	1026.69	6.87549	7.02053	0	106.657	119.57	12.4692	64.1403	8.72665	2.90888	38.159	1.03132	9.13611	0.631635	-9.10994	-0.280242	0	0	0	-3.96624	0	0	0	-178414
0.975	6733.58	9352.19	1018.93	6.87549	7.03818	0	104.58	118.666	12.2264	64.1403	8.72665	2.90888	39.1903	1.03132	9.1132	0.638389	-9.08582	-0.301184	0	0	0	-4.01912	0	0	0	-439754
1	6592.15	9155.76	1010.25	6.87549	7.05587	0	102.383	117.656	11.9696	64.1403	8.72665	2.90888	40.2216	1.03132	9.09035	0.645144	-9.06171	-0.322127	0	0	0	-4.07228	0	0	0	-788589
1.025	6460.13	8972.4	1001.32	6.87549	7.06569	0	100.333	116.615	11.7299	64.1403	8.72665	2.90888	41.253	1.03132	9.07772	0.642075	-9.04916	-0.324857	0	0	0	-4.05857	0	0	0	-1.13743e+06
1.05	6428.63	8928.65	998.323	6.87549	7.07547	0	99.8435	116.266	11.6727	64.1403	8.72665	2.90888	42.2843	1.03132	9.06517	0.638934	-9.03669	-0.327452	0	0	0	-4.04434	0	0	0	-1.48179e+06
1.075	6460.46	8972.86	999.348	6.87549	7.08528	0	100.338	116.386	11.7305	64.1403	8.72665	2.90888	43.3156	1.03132	9.05262	0.635793	-9.02423	-0.330048	0	0	0	-4.03006	0	0	0	-1.8712e+06
1.1	6501.82	9030.3	1001.01	6.87549	7.09512	0	100.98	116.58	11.8056	64.1403	8.72665	2.90888	44.3469	1.03132	9.04006	0.632652	-9.01176	-0.332644	0	0	0	-4.01574	0	0	0	-2.21975e+06
1.125	6542.04	9086.17	1002.95	6.87549	7.10498	0	101.605	116.805	11.8786	64.1403	8.72665	2.90888	45.3783	1.03132	9.02752	0.629511	-8.9993	-0.33524	0	0	0	-4.00138	0	0	0	-2.5013e+06
1.15	6556.92	9106.84	1003.37	6.87549	7.11487	0	101.836	116.854	11.9056	64.1403	8.72665	2.90888	46.4096	1.03132	9.01497	0.626369	-8.98683	-0.337835	0	0	0	-3.98699	0	0	0	-2.74022e+06
1.175	6538.39	9081.09	1002.05	6.87549	7.12479	0	101.548	116.7	11.872	64.1403	8.72665	2.90888	47.4409	1.03132	9.00242	0.623228	-8.97437	-0.340431	0	0	0	-3.97255	0	0	0	-2.79837e+06
1.2	6476.17	8994.68	998.015	6.87549	7.13473	0	100.582	116.231	11.759	64.1403	8.72665	2.90888	48.4722	1.03132	8.98988	0.620087	-8.9619	-0.343027	0	0	0	-3.95807	0	0	0	-2.72307e+06
1.225	6373.16	8851.61	991.562	6.87549	7.12869	0	98.982	115.479	11.572	64.1403	8.72665	2.90888	49.5036	1.03132	8.9975	0.590722	-8.97297	-0.302909	0	0	0	-3.76654	0	0	0	-2.45728e+06
1.25	6256.97	8690.24	985.204	6.87549	7.12229	0	97.1775	114.739	11.361	64.1403	8.72665	2.90888	50.5349	1.03132	9.00558	0.561124	-8.98425	-0.262412	0	0	0	-3.57385	0	0	0	-2.07443e+06
1.275	6164.64	8562	980.132	6.87549	7.11567	0	95.7435	114.148	11.1933	64.1403	8.72665	2.90888	51.5662	1.03132	9.01395	0.531527	-8.99553	-0.221915	0	0	0	-3.38155	0	0	0	-1.64367e+06
1.3	6118.67	8498.15	978.248	6.87549	7.10884	0	95.0295	113.928	11.1099	64.1403	8.72665	2.90888	52.5975	1.03132	9.02261	0.501929	-9.00681	-0.181418	0	0	0	-3.18966	0	0	0	-1.15462e+06
1.325	6138.08	8525.11	980.109	6.87549	7.10181	0	95.331	114.145	11.1451	64.1403	8.72665	2.90888	53.6288	1.03132	9.03155	0.472332	-9.01809	-0.140921	0	0	0	-2.99818	0	0	0	-523380
1.35	6226.31	8647.65	986.188	6.87549	7.09456	0	96.7012	114.853	11.3053	64.1403	8.72665	2.90888	54.6602	1.03132	9.04077	0.442734	-9.02937	-0.100425	0	0	0	-2.80712	0	0	0	173695
1.375	6322.07	8780.66	992.175	6.87549	7.08711	0	98.1885	115.55	11.4792	64.1403	8.72665	2.90888	55.6915	1.03132	9.05028	0.413136	-9.04065	-0.0599276	0	0	0	-2.61646	0	0	0	852007
1.4	6408	8900.01	996.957	6.87549	7.07945	0	99.5232	116.107	11.6352	64.1403	8.72665	2.90888	56.7228	1.03132	9.06007	0.383539	-9.05193	-0.0194308	0	0	0	-2.42623	0	0	0	1.38059e+06
1.425	6469.5	8985.42	1000.87	6.87549	7.08375	0	100.478	116.564	11.7469	64.1403	8.72665	2.90888	57.7541	1.03132	9.05457	0.355086	-9.04747	-0.0487085	0	0	0	-2.24753	0	0	0	1.69128e+06
1.45	6413.99	8908.32	999.44	6.87549	7.08804	0	99.6161	116.397	11.6461	64.1403	8.72665	2.90888	58.7855	1.03132	9.0491	0.326646	-9.04286	-0.0787092	0	0	0	-2.06874	0	0	0	1.77499e+06
1.475	6339.74	8805.19	996.588	6.87549	7.09218	0	98.4629	116.064	11.5113	64.1403	8.72665	2.90888	59.8168	1.03132	9.04381	0.298205	-9.03824	-0.10871	0	0	0	-1.88971	0	0	0	1.85368e+06
1.5	6254.91	8687.38	992.555	6.87549	7.09618	0	97.1455	115.595	11.3573	64.1403	8.72665	2.90888	60.8481	1.03132	9.03871	0.269764	-9.03362	-0.138711	0	0	0	-1.71047	0	0	0	2.05751e+06
1.525	6162.38	8558.86	987.713	6.87549	7.10004	0	95.7084	115.031	11.1892	64.1403	8.72665	2.90888	61.8794	1.03132	9.0338	0.241324	-9.029	-0.168712	0	0	0	-1.53102	0	0	0	2.32444e+06
1.55	6090.8	8459.45	984.295	6.87549	7.10375	0	94.5967	114.633	11.0593	64.1403	8.72665	2.90888	62.9108	1.03132	9.02909	0.212883	-9.02439	-0.198712	0	0	0	-1.35134	0	0	0	2.59437e+06
1.575	6090.95	8459.65	986.688	6.87549	7.10731	0	94.599	114.911	11.0595	64.1403	8.72665	2.90888	63.9421	1.03132	9.02455	0.184443	-9.01977	-0.228713	0	0	0	-1.17146	0	0	0	2.68108e+06
1.6	6139.48	8527.05	992.449	6.87549	7.11073	0	95.3527	115.582	11.1476	64.1403	8.72665	2.90888	64.9734	1.03132	9.02021	0.156002	-9.01515	-0.258714	0	0	0	-0.991371	0	0	0	2.45455e+06
1.625	6216.76	8634.39	1000.29	6.87549	7.1119	0	96.553	116.495	11.288	64.1403	8.72665	2.90888	66.0047	1.03132	9.01874	0.168004	-9.01203	-0.304467	0	0	0	-1.06799	0	0	0	1.88144e+06
1.65	6304.01	8755.57	1008.68	6.87549	7.11284	0	97.908	117.473	11.4464	64.1403	8.72665	2.90888	67.0361	1.03132	9.01755	0.180485	-9.00893	-0.350408	0	0	0	-1.14771	0	0	0	1.25202e+06
1.675	6399.08	8887.62	1017.29	6.87549	7.11358	0	99.3846	118.476	11.619	64.1403	8.72665	2.90888	68.0674	1.03132	9.01661	0.192967	-9.00582	-0.396348	0	0	0	-1.22748	0	0	0	766072
1.7	6477.99	8997.21	1023.51	6.87549	7.11412	0	100.61	119.199	11.7623	64.1403	8.72665	2.90888	69.0987	1.03132	9.01592	0.205448	-9.00272	-0.442288	0	0	0	-1.3073	0	0	0	500236
1.725	6560.51	9111.81	1028.82	6.87549	7.11446	0	101.892	119.818	11.9121	64.1403	8.72665	2.90888	70.13	1.03132	9.01548	0.217929	-8.99962	-0.488229	0	0	0	-1.38717	0	0	0	408529
1.75	6648.65	9234.24	1033.63	6.87549	7.11461	0	103.261	120.378	12.0722	64.1403	8.72665	2.90888	71.1614	1.03132	9.0153	0.230411	-8.99651	-0.534169	0	0	0	-1.46709	0	0	0	344235
1.775	6719.99	9333.33	1036.67	6.87549	7.11455	0	104.369	120.733	12.2017	64.1403	8.72665	2.90888	72.1927	1.03132	9.01537	0.242892	-8.99341	-0.58011	0	0	0	-1.54706	0	0	0	288004
1.8	6754	9380.56	1036.7	6.87549	7.1143	0	104.897	120.735	12.2635	64.1403	8.72665	2.90888	73.224	1.03132	9.01569	0.255374	-8.9903	-0.62605	0	0	0	-1.62707	0	0	0	196375
1.825	6760.31	9389.32	1034.91	6.87549	7.11338	0	104.995	120.527	12.2749	64.1403	8.72665	2.90888	74.2553	1.03132	9.01686	0.269294	-8.99244	-0.60598	0	0	0	-1.71531	0	0	0	95665.1
1.85	6720.54	9334.08	1030.85	6.87549	7.11239	0	104.377	120.054	12.2027	64.1403	8.72665	2.90888	75.2867	1.03132	9.01811	0.283234	-8.99465	-0.585028	0	0	0	-1.8036	0	0	0	-114192
1.875	6666.5	9259.03	1027.06	6.87549	7.11136	0	103.538	119.613	12.1046	64.1403	8.72665	2.90888	76.318	1.03132	9.01942	0.297174	-8.99686	-0.564076	0	0	0	-1.89184	0	0	0	-314935
1.9	6626.17	9203.01	1024.99	6.87549	7.11026	0	102.911	119.372	12.0313	64.1403	8.72665	2.90888	77.3493	1.03132	9.02081	0.311114	-8.99907	-0.543125	0	0	0	-1.98003	0	0	0	-482836
1.925	6611.47	9182.6	1025.05	6.87549	7.10911	0	102.683	119.379	12.0047	64.1403	8.72665	2.90888	78.3806	1.03132	9.02227	0.325054	-9.00128	-0.522173	0	0	0	-2.06816	0	0	0	-726026
1.95	6633.65	9213.4	1027.2	6.87549	7.10791	0	103.028	119.63	12.0449	64.1403	8.72665	2.90888	79.412	1.03132	9.0238	0.338994	-9.00349	-0.501221	0	0	0	-2.15624	0	0	0	-1.04542e+06
1.975	6683.28	9282.33	1030.43	6.87549	7.10665	0	103.798	120.006	12.135	64.1403	8.72665	2.90888	80.4433	1.03132	9.0254	0.352933	-9.0057	-0.480269	0	0	0	-2.24427	0	0	0	-1.43944e+06
2	6754.07	9380.65	1034.25	6.87549	7.10533	0	104.898	120.451	12.2636	64.1403	8.72665	2.90888	81.4746	1.03132	9.02707	0.366873	-9.00791	-0.459317	0	0	0	-2.33225	0	0	0	-1.83459e+06
2.025	6851.51	9515.98	1038.5	6.87549	7.08846	0	106.411	120.945	12.4405	64.1403	8.72665	2.90888	82.5059	1.03132	9.04856	0.37609	-9.02842	-0.471735	0	0	0	-2.38534	0	0	0	-2.20563e+06
2.05	6916.53	9606.29	1041.14	6.87549	7.07142	0	107.421	121.253	12.5586	64.1403	8.72665	2.90888	83.5372	1.03132	9.07036	0.385236	-9.04921	-0.484649	0	0	0	-2.43768	0	0	0	-2.45986e+06
2.075	6938.59	9636.93	1041.92	6.87549	7.05445	0	107.764	121.344	12.5986	64.1403	8.72665	2.90888	84.5686	1.03132	9.09219	0.394382	-9.06999	-0.497563	0	0	0	-2.48977	0	0	0	-2.58492e+06
2.1	6946.53	9647.96	1042.08	6.87549	7.03753	0	107.887	121.362	12.613	64.1403	8.72665	2.90888	85.5999	1.03132	9.11404	0.403528	-9.09078	-0.510478	0	0	0	-2.54162	0	0	0	-2.7231e+06
2.125	6942.15	9641.88	1041.43	6.87549	7.02069	0	107.819	121.287	12.6051	64.1403	8.72665	2.90888	86.6312	1.03132	9.13591	0.412674	-9.11156	-0.523392	0	0	0	-2.59323	0	0	0	-2.83444e+06
2.15	6863.73	9532.96	1037.11	6.87549	7.0039	0	106.601	120.784	12.4627	64.1403	8.72665	2.90888	87.6625	1.03132	9.1578	0.421821	-9.13235	-0.536306	0	0	0	-2.6446	0	0	0	-2.68677e+06
2.175	6705.01	9312.51	1029.81	6.87549	6.98718	0	104.136	119.934	12.1745	64.1403	8.72665	2.90888	88.6939	1.03132	9.17972	0.430967	-9.15313	-0.54922	0	0	0	-2.69573	0	0	0	-2.16515e+06
2.2	6556.15	9105.76	1023.26	6.87549	6.97052	0	101.824	119.17	11.9042	64.1403	8.72665	2.90888	89.7252	1.03132	9.20165	0.440113	-9.17392	-0.562134	0	0	0	-2.74662	0	0	0	-1.58244e+06
2.225	6421.63	8918.94	1017.39	6.87549	6.96217	0	99.7348	118.487	11.66	64.1403	8.72665	2.90888	90.7565	1.03132	9.21269	0.415105	-9.18815	-0.528492	0	0	0	-2.58677	0	0	0	-961815
2.25	6301.11	8751.54	1012.01	6.87549	6.95382	0	97.8629	117.86	11.4411	64.1403	8.72665	2.90888	91.7878	1.03132	9.22375	0.389538	-9.20227	-0.494087	0	0	0	-2.42392	0	0	0	-346248
2.275	6198.84	8609.51	1006.85	6.87549	6.94534	0	96.2747	117.259	11.2554	64.1403	8.72665	2.90888	92.8192	1.03132	9.23502	0.363971	-9.21639	-0.459682	0	0	0	-2.26153	0	0	0	234364
2.3	6153.4	8546.39	1004.44	6.87549	6.93672	0	95.5689	116.979	11.1729	64.1403	8.72665	2.90888	93.8505	1.03132	9.2465	0.338404	-9.23051	-0.425277	0	0	0	-2.0996	0	0	0	561306
2.325	6115.41	8493.63	1002.12	6.87549	6.92796	0	94.9789	116.709	11.104	64.1403	8.72665	2.90888	94.8818	1.03132	9.25818	0.312837	-9.24463	-0.390873	0	0	0	-1.93814	0	0	0	810847
2.35	6097.52	8468.78	1001.4	6.87549	6.91908	0	94.701	116.625	11.0715	64.1403	8.72665	2.90888	95.9131	1.03132	9.27007	0.287269	-9.25876	-0.356468	0	0	0	-1.77713	0	0	0	1.0027e+06
2.375	6084.8	8451.11	1000.97	6.87549	6.91007	0	94.5034	116.574	11.0484	64.1403	8.72665	2.90888	96.9445	1.03132	9.28216	0.261702	-9.27288	-0.322063	0	0	0	-1.61659	0	0	0	1.2657e+06
2.4	6063.99	8422.2	999.978	6.87549	6.90093	0	94.1802	116.459	11.0106	64.1403	8.72665	2.90888	97.9758	1.03132	9.29445	0.236135	-9.287	-0.287658	0	0	0	-1.45651	0	0	0	1.58661e+06
2.425	6021.53	8363.24	997.326	6.87549	6.9059	0	93.5209	116.15	10.9335	64.1403	8.72665	2.90888	99.0071	1.03132	9.28776	0.21965	-9.27792	-0.366471	0	0	0	-1.35619	0	0	0	1.96954e+06
2.45	5957.55	8274.37	993.035	6.87549	6.9106	0	92.5271	115.65	10.8173	64.1403	8.72665	2.90888	100.038	1.03132	9.28145	0.203327	-9.26843	-0.447311	0	0	0	-1.25673	0	0	0	2.29491e+06
2.475	5901.98	8197.19	989.432	6.87549	6.91475	0	91.664	115.231	10.7164	64.1403	8.72665	2.90888	101.07	1.03132	9.27588	0.187005	-9.25894	-0.52815	0	0	0	-1.15706	0	0	0	2.47442e+06
2.5	5857.64	8135.61	986.344	6.87549	6.91835	0	90.9754	114.871	10.6359	64.1403	8.72665	2.90888	102.101	1.03132	9.27105	0.170682	-9.24945	-0.608989	0	0	0	-1.05717	0	0	0	2.58159e+06
2.525	5845.7	8119.03	985.699	6.87549	6.9214	0	90.79	114.796	10.6142	64.1403	8.72665	2.90888	103.132	1.03132	9.26696	0.154359	-9.23996	-0.689829	0	0	0	-0.957073	0	0	0	2.5096e+06
2.55	5873.73	8157.95	988.229	6.87549	6.9239	0	91.2253	115.091	10.6651	64.1403	8.72665	2.90888	104.164	1.03132	9.26361	0.138037	-9.23047	-0.770668	0	0	0	-0.856764	0	0	0	2.18517e+06
2.575	5927.24	8232.28	992.217	6.87549	6.92585	0	92.0564	115.555	10.7623	64.1403	8.72665	2.90888	105.195	1.03132	9.26101	0.121714	-9.22098	-0.851508	0	0	0	-0.756243	0	0	0	1.68157e+06
2.6	5988.77	8317.73	996.116	6.87549	6.92724	0	93.012	116.009	10.874	64.1403	8.72665	2.90888	106.226	1.03132	9.25915	0.105391	-9.21149	-0.932347	0	0	0	-0.65551	0	0	0	1.11586e+06
2.625	6027.1	8370.97	998.023	6.87549	6.93478	0	93.6073	116.231	10.9436	64.1403	8.72665	2.90888	107.258	1.03132	9.24908	0.0960084	-9.20862	-0.85878	0	0	0	-0.597339	0	0	0	619213
2.65	6018.76	8359.39	996.601	6.87549	6.94199	0	93.4778	116.066	10.9285	64.1403	8.72665	2.90888	108.289	1.03132	9.23947	0.08676	-9.20589	-0.782214	0	0	0	-0.539962	0	0	0	380363
2.675	5993.35	8324.09	994.123	6.87549	6.94874	0	93.0831	115.777	10.8823	64.1403	8.72665	2.90888	109.32	1.03132	9.23049	0.0775116	-9.20315	-0.705648	0	0	0	-0.48255	0	0	0	344401
2.7	5984.42	8311.7	992.268	6.87549	6.95503	0	92.9445	115.561	10.8661	64.1403	8.72665	2.90888	110.352	1.03132	9.22215	0.0682633	-9.20042	-0.629082	0	0	0	-0.425103	0	0	0	399479
