time,x_t,phi_shaft,q_b0_m0,q_b0_m1,q_b0_m2,q_b1_m0,q_b1_m1,q_b1_m2,q_b2_m0,q_b2_m1,q_b2_m2
35.28,0.3585012326983809,24.437001187996195,2.8006936676411933,1.700826881589991,0.05087998759539246,2.9712047158123287,-4.674955805703747,0.8660079736475583,5.637005426164363,3.1663215322708784,0.22048562131360178
35.339999999999996,0.3530068494431699,24.478761314990788,2.456562960286162,1.9036646708409048,-0.13798364210246217,3.653166999726374,-5.8494769336331105,-0.10193495366960875,4.966009991658631,4.0810390757140595,-0.39713130048349055
35.4,0.34948531669412747,24.520525092347025,2.184789808287869,1.937135604053251,-0.057857065278263814,4.243374876197159,-6.361629047366675,-0.9794020104213415,4.321273657049339,4.526776611276224,-0.8796082025311557
35.46,0.3501833499167842,24.56228259855589,2.005029439945136,1.7905831595362525,0.2695668175658607,4.714349862098004,-6.144135445387765,-1.3471182058646398,3.7816882114810535,4.451726418831769,-0.9957422677439897
35.519999999999996,0.35520219007214704,24.604038794705513,1.9262578595220858,1.472589896703488,0.697726129243224,5.027887967091099,-5.226443600535021,-1.0670567434749252,3.4358821437076292,3.8626014334241074,-0.6641456143116437
35.58,0.3624664397652976,24.64580859553088,1.9453877814311469,1.0133128334516752,1.0177017574478922,5.143959487289262,-3.7299998157698577,-0.3087683470836019,3.3662591416378986,2.8245518320588325,0.0044571836358563155
35.64,0.36864728515934225,24.68760649543501,2.0519150207572863,0.46330454517510833,1.0627177478786178,5.041656700851865,-1.8493571906794588,0.5594402447951834,3.5950891859846084,1.4578089237645078,0.6997012830363292
35.699999999999996,0.37075738387454144,24.72943479572573,2.2335819121016893,-0.1119776437628587,0.7993915970006893,4.730233295353209,0.1744084388603113,1.1479965112998938,4.0618007302579935,-0.06726612133300905,1.0358457605503206
35.76,0.3677122709813578,24.771278882766737,2.4738952995218133,-0.6404945579073886,0.3468378876376819,4.243202979677663,2.085908668180283,1.2100928437327587,4.671130080550905,-1.550108426014092,0.7965742890543762
35.82,0.3609445376437667,24.813111723065862,2.7458091960006112,-1.0537135597986822,-0.08336053606423671,3.633861923787148,3.650436954565629,0.7405108547578781,5.339329916306758,-2.792276445259523,0.08061505098050656
35.879999999999995,0.35373503857632227,24.854904020289563,3.0090568000803803,-1.2974779796289968,-0.2919251842934476,2.975297115240426,4.682754851872304,-0.027726662842820802,6.000710137839012,-3.6263083325044048,-0.7562892562081484
35.94,0.34962168721531844,24.89663773720575,3.214339702671024,-1.3411956084407073,-0.18907967248052565,2.35469175025853,5.062389455484571,-0.7364903174895845,6.592323221804647,-3.9377480996046392,-1.306921814767546
